lon,lat,overspeed_cam_count100,floating_pop_count50,bump_count0,parking_count12.5,parking_count25,car_count1000,child_count1000,elem_kinder_count400,numberSchoolZone_count400,accident_count12.5,accident_count25,chaos1_nearby_count12.5,chaos1_nearby_count25,chaos1_nearby_count50,width_nearby_count12.5,width_nearby_count25,cross_road_nearby_count12.5,cross_road_nearby_count25,num_cram_school_count400,shortest_cross_count0,shortest_traffic_signal_count0,shortest_sidewalk_count0
127.07281931600257,37.135572892094956,0,145.12916666666663,406.5581396559149,0,0,1909,422.0,20,3,0,0,,,99.34,1.0,1.6666666666666667,2,3,140,20.07816532055211,22.32614441691196,0.22040189303190555
127.0729756195493,37.13591709875968,0,152.32972222222222,371.7732984767849,0,0,1909,422.0,19,4,0,1,,58.785,60.381249999999994,,3.0,0,4,124,8.532437518731507,14.046475729126467,12.74234859492958
127.07269370569384,37.13591676444711,0,181.04916666666668,392.0184133929044,0,0,1909,422.0,20,4,0,0,,,79.01249999999999,4.0,2.5,1,2,140,10.33028707135904,13.440216855070561,8.15579149083363
127.0729756195493,37.13591709875968,0,152.32972222222222,371.7732984767849,0,0,1909,422.0,19,4,0,1,,58.785,60.381249999999994,,3.0,0,4,124,8.532437518731507,14.046475729126467,12.74234859492958
127.07292290753591,37.13569539381446,0,161.299375,390.76322252564376,0,0,1909,422.0,19,3,0,1,,,72.30333333333333,3.0,1.6666666666666667,1,3,140,8.15042065773458,10.445093449054687,8.588423544134779
127.07287019552251,37.135473688869226,0,122.56722222222221,410.40357224997234,0,0,1909,422.0,20,4,0,0,,99.34,99.34,1.0,2.0,2,3,140,31.64616831059753,33.14159145616795,4.888733637881054
127.07286387008092,37.135447084275796,0,129.12791666666664,412.7997462574077,0,0,1909,422.0,20,4,0,0,,99.34,99.34,1.0,1.6666666666666667,1,2,140,34.445286955751484,36.07479393247035,4.260719420559179
127.0730216652516,37.135641160646564,0,150.4438888888889,387.9984566236678,0,0,1909,422.0,19,3,0,1,,,72.30333333333333,2.0,1.6666666666666667,2,3,124,14.392749594486423,20.762409011433476,4.294659888755424
127.07322554378936,37.13581405433153,0,112.16770833333335,361.735777362625,1,1,1909,422.0,19,2,1,1,18.19,18.19,60.381249999999994,2.5,2.5,2,2,114,6.49627753180529,6.15011274013168,4.67273063499132
127.07346058094471,37.1359225742971,0,115.5402777777778,338.0925821240253,0,2,1909,422.0,19,2,0,0,33.475,25.832500000000003,60.38125,4.0,3.0,0,2,106,24.91346837826211,29.01701233385391,7.263492646131059
127.07325108573562,37.13607926857248,0,144.9302777777778,341.3971868372408,0,0,1909,422.0,19,2,0,0,90.48,69.35000000000001,68.052,1.0,2.6666666666666665,1,3,106,4.1129185810743385,12.18758440421973,0.022090521800067153
127.07304159052654,37.136235962847884,0,147.75000000000003,346.54758171061115,0,0,1909,422.0,19,2,1,1,99.38,96.19833333333334,76.69625,3.0,2.3333333333333335,1,2,116,20.935310128756292,9.233994799798342,7.03963205965386
127.0729756195493,37.13591709875968,0,152.32972222222222,371.7732984767849,0,0,1909,422.0,19,4,0,1,,58.785,60.381249999999994,,3.0,0,4,124,8.532437518731507,14.046475729126467,12.74234859492958
127.07325757384895,37.135920282211664,0,134.13805555555558,351.94169381759826,0,1,1909,422.0,19,2,0,1,18.19,47.38166666666667,60.38125,2.5,2.5,2,3,106,7.215813815755097,13.817023190651115,10.884821121890642
127.07821334068475,37.136365918333524,0,55.77305555555557,243.96376552525493,0,5,1909,422.0,6,0,0,0,64.655,40.35,37.99,1.0,2.5,2,3,25,38.15072258199006,39.77155525809123,11.056581083990046
127.0781255747334,37.13614255554091,0,116.83111111111113,257.3799002793384,0,2,1909,422.0,6,0,0,0,48.34,43.10625,36.57,1.0,2.5,1,4,25,13.302598845295961,13.786328122259894,5.7192607452414554
127.07792983340694,37.13596962475052,0,116.35416666666669,262.624513298027,0,0,1909,422.0,6,0,0,0,48.34,41.11,38.68611111111111,1.0,2.5,1,4,15,5.661424311602759,11.919470437976802,3.0519362427930883
127.07766336872255,37.1358822221602,0,90.05694444444445,258.9306949931704,0,0,1909,422.0,6,0,0,0,40.9825,43.435,41.11,2.5,2.0,2,3,15,28.84961645893357,32.41621983816009,6.311587294845059
127.07762073437307,37.135868237745754,0,116.26458333333335,258.5698341053563,0,0,1909,422.0,6,0,0,0,40.9825,43.435,41.11,2.5,2.0,2,3,15,32.63383527799056,35.14863994039881,7.797493860729592
127.07788575305109,37.13579265436609,0,78.31729166666668,277.234119567428,0,0,1909,422.0,6,0,0,1,52.33,41.11,37.080000000000005,1.0,2.5,1,4,15,9.065632583200353,10.331040003950935,7.334282681629699
127.07810487063074,37.13564736366382,0,39.40083333333334,301.12346040799736,0,0,1909,422.0,5,0,1,1,52.33,38.721000000000004,37.080000000000005,1.0,2.8,1,5,25,1.745783511491142,8.875420113348548,7.295966033923415
127.0782229366752,37.13543476893091,0,32.50277777777777,326.70640886724823,0,0,1909,422.0,5,0,0,0,44.47,44.47,37.865833333333335,2.0,2.0,3,3,30,25.567225126374726,28.814759268058328,11.129143128092217
127.0745758214578,37.14281182860681,0,462.7133333333334,156.20248693858787,2,2,1909,168.0,13,1,0,0,94.45,46.050000000000004,53.266999999999996,1.0,3.0,1,2,61,30.935441436140852,66.44525997628979,14.474571669983245
127.07435000127664,37.14297416244271,0,401.5404166666667,179.85552492708115,0,48,1909,168.0,12,1,0,0,93.4,70.57,53.72333333333333,1.0,2.0,2,3,107,4.2871444043883224,60.37813537307703,0.3793261917124993
127.07428907581463,37.142788191451494,0,474.8194444444445,163.12800882472598,0,48,1909,168.0,14,1,0,0,,61.88625,57.688571428571436,,2.5,0,3,57,24.65580351139363,42.722524471123656,18.90922375632932
127.0745758214578,37.14281182860681,0,462.7133333333334,156.20248693858787,2,2,1909,168.0,13,1,0,0,94.45,46.050000000000004,53.266999999999996,1.0,3.0,1,2,61,30.935441436140852,66.44525997628979,14.474571669983245
127.07486046037864,37.14283516705336,0,423.26166666666677,153.28772562020052,0,6,1909,422.0,13,1,0,0,,18.790000000000003,46.050000000000004,,4.0,0,0,61,50.9266198767462,91.00706542683508,14.751093782541792
127.0745758214578,37.14281182860681,0,462.7133333333334,156.20248693858787,2,2,1909,168.0,13,1,0,0,94.45,46.050000000000004,53.266999999999996,1.0,3.0,1,2,61,30.935441436140852,66.44525997628979,14.474571669983245
127.07430420310374,37.14304822383228,0,322.4313888888889,188.99603205291078,0,49,1909,168.0,12,1,0,0,94.45,93.4,53.72333333333333,1.0,1.0,1,2,125,0.24042373118628518,61.541486390801445,3.0151337703653596
127.0742906965956,37.142816052063715,0,474.8194444444445,165.8518697583214,0,48,1909,168.0,13,1,0,0,92.35,61.88625,57.688571428571436,1.0,2.5,1,3,57,21.560780050825503,44.631048322167885,16.053638484864592
127.06749178020986,37.16269597991183,0,79.30458333333334,362.42050339052224,0,0,2020,126.0,11,1,0,0,90.785,77.60833333333333,81.18875,4.0,3.6666666666666665,0,0,21,10.547750814819041,22.31653733468099,19.16231389342533
127.0677062814827,37.162849727097075,0,79.30458333333334,381.5884773093058,0,0,2020,189.0,11,1,0,0,51.175000000000004,51.175000000000004,81.18875,3.0,3.0,0,0,13,0.0,6.166210504657298,2.5038624160832526
127.0679059312982,37.16302315791181,0,65.0,400.31540549160167,0,0,2020,189.0,11,1,0,0,51.175000000000004,51.175000000000004,51.175000000000004,3.0,3.0,0,0,13,21.49437925759747,20.902237780409923,5.841830830121902
127.0680374546414,37.16322662890675,0,88.39479166666666,414.24446899622507,0,0,2020,189.0,6,1,0,0,51.175000000000004,51.175000000000004,61.36833333333334,3.0,3.0,0,0,13,39.46751774319679,10.350130084489003,7.62473035665916
127.07626741764759,37.148750374775965,0,590.5625,430.53287205017165,0,0,1792,182.0,9,0,1,1,,,54.14,,,0,0,206,10.220338584974165,14.41630973737465,14.01769208509318
127.0765509945587,37.14874331338059,0,558.9294444444445,450.3519002644162,0,0,1792,182.0,9,0,0,0,,54.14,54.14,,4.0,0,0,205,6.5919026676250905,9.596934304799541,7.229116386211221
127.07683457146976,37.14873625198522,0,490.40333333333336,470.6863258743701,0,0,1792,182.0,9,0,0,0,54.14,54.14,54.14,4.0,4.0,0,0,205,31.795125797124832,31.46759918533199,7.1289970987076785
127.07711814838085,37.14872919058984,0,362.5133333333333,491.4721804484799,0,0,1792,182.0,9,0,0,1,,,63.05333333333334,,,0,0,196,9.106699030924624,56.20373737137902,7.129987343133174
127.07737903913902,37.14872269410609,0,322.59055555555557,510.9465304615083,0,0,1792,182.0,9,0,1,1,,67.51,67.8375,,3.0,0,0,196,6.849750685890975,40.35357790327905,7.648519915067966
127.07739287568369,37.148949679398,0,285.9527777777778,498.3668685213589,0,0,1792,182.0,10,0,0,1,93.96000000000001,93.96000000000001,71.485,2.0,2.0,0,0,195,12.863634458663519,54.69829595213628,12.441373474467985
127.07745848341023,37.149162603205134,0,258.3880555555556,491.55185987426484,0,0,1792,182.0,10,0,0,0,93.96000000000001,93.96000000000001,67.51,2.0,2.0,0,0,195,37.18824797842139,65.62802639243827,36.309468081427035
127.07774359674356,37.149173031926544,0,142.08833333333334,513.3692199073397,0,0,1792,182.0,10,0,0,0,93.96000000000001,93.96000000000001,68.784,2.0,2.0,0,0,195,43.43822360303904,44.74630846352802,35.35521164106859
127.07802085183052,37.149231974578925,0,119.13416666666667,532.5351942434285,0,0,1792,182.0,8,0,0,0,93.96000000000001,63.895,61.89333333333334,2.0,2.5,0,0,157,27.70649402757576,36.72930150657866,16.58765101347268
127.07819374138263,37.14942175278276,0,41.132222222222225,537.9655163538932,0,0,1792,182.0,8,0,0,0,93.96000000000001,93.96000000000001,71.0075,2.0,2.0,0,0,110,16.131678548063416,56.844432646652635,12.068673512251818
127.07821368500105,37.14964857600397,0,89.78722222222223,530.4179023378483,0,0,1792,182.0,10,0,0,0,,93.96000000000001,93.96000000000001,,2.0,0,0,95,34.70428983389065,82.07012264779183,19.359763779394772
127.07823362861949,37.14987539922518,0,101.50027777777778,523.9780783522467,0,0,1792,182.0,11,0,0,0,93.96000000000001,93.96000000000001,93.96000000000001,2.0,2.0,0,0,95,58.49899416884407,107.30029246491247,26.940535495920567
127.07825357223787,37.15010222244639,0,126.64861111111112,518.6873078101333,0,0,1792,182.0,13,1,0,0,,,63.895,,,0,0,95,66.22599981166967,132.53238399572186,34.289624031291574
127.08630926955436,37.14293707402757,0,314.77770833333335,1009.8364617299076,0,1,1450,422.0,5,0,0,0,32.455,54.03,54.03,3.0,2.5,0,0,19,7.067857296423045,9.59192011065734,179.00559734576348
127.08659382820463,37.14295351113992,0,244.40250000000006,1035.0831306177581,1,3,1450,422.0,7,0,0,0,97.18,97.18,61.503750000000004,2.0,2.0,0,0,19,13.746775431042394,25.156387424374675,193.4901957288595
127.08688304148136,37.14299105002581,0,387.64062500000006,1061.1137449299742,2,6,1450,422.0,7,0,0,0,90.55250000000001,90.55250000000001,90.55250000000001,2.0,2.0,0,0,19,10.921334049895695,48.236893879246345,208.6780667687817
127.08865725029858,37.142848960308655,0,294.4255555555555,1214.8963719348549,0,0,1450,422.0,7,1,0,0,,,83.92500000000001,,,0,0,19,144.40735791187777,197.89946869071588,349.05523647783644
127.08837603751086,37.14283288224127,0,340.6505555555555,1189.8874513003664,0,0,1450,422.0,7,1,0,0,,83.92500000000001,83.92500000000001,,2.0,0,0,19,120.14158897719345,172.8520536819815,327.7416144625444
127.08809482472307,37.1428168041739,0,327.6099999999999,1164.880207105134,0,0,1450,422.0,7,1,0,0,83.92500000000001,83.92500000000001,83.92500000000001,2.0,2.0,0,0,19,96.27702476366595,147.80481609061357,306.99234234190703
127.08781361193532,37.14280072610652,0,327.6099999999999,1139.874750039529,0,0,1450,422.0,7,1,0,0,,83.92500000000001,83.92500000000001,,2.0,0,0,19,73.20709042941361,122.75786775707573,286.9298801373185
127.08755994350678,37.14271705065384,0,316.3936111111111,1116.3403118519163,0,0,1450,422.0,7,0,1,1,83.92500000000001,83.92500000000001,83.92500000000001,2.0,2.0,0,0,19,58.48518573152827,100.00468528690972,274.2520287655712
127.08732825133222,37.14277965578453,0,434.285,1096.8192250187203,0,0,1450,422.0,7,0,0,1,83.92500000000001,83.92500000000001,90.55250000000001,2.0,2.0,0,0,19,38.566489571515675,79.57441715420475,253.9130373993153
127.0871166104167,37.14293582623003,0,530.8787500000001,1080.663501497237,0,4,1450,422.0,7,0,0,0,83.92500000000001,90.55250000000001,90.55250000000001,2.0,2.0,0,0,19,13.042730292034173,64.65302870414884,228.3701328529872
127.08630926955436,37.14293707402757,0,314.77770833333335,1009.8364617299076,0,1,1450,422.0,5,0,0,0,32.455,54.03,54.03,3.0,2.5,0,0,19,7.067857296423045,9.59192011065734,179.00559734576348
127.08621446190392,37.14315746883865,0,307.87472222222215,1005.7988449195003,0,1,1450,422.0,5,0,0,0,36.114999999999995,36.114999999999995,54.03,3.0,2.5,0,0,19,18.98610678900243,15.603389519743141,154.43435977672584
127.08609127302988,37.14336530170933,0,228.34305555555557,999.6538020487169,0,0,1450,422.0,5,0,0,0,36.114999999999995,36.114999999999995,36.114999999999995,3.0,2.5,0,0,19,43.97117575327089,40.26767451447331,129.6908137584462
127.08593897545107,37.14356645515111,0,256.08111111111106,991.4387544302457,0,0,1450,422.0,5,0,0,0,36.114999999999995,36.114999999999995,36.114999999999995,3.0,3.0,0,0,19,70.06627550393122,66.34537487378627,104.02294713669576
127.08575552723872,37.14373791847755,0,160.4325,980.3232818350551,0,0,1450,422.0,5,0,0,0,36.114999999999995,36.114999999999995,36.114999999999995,3.0,3.0,0,0,19,94.93292545271647,91.25106926050722,78.99682731021389
127.08553714620764,37.14389240566492,0,121.81416666666667,966.2219370791148,0,0,1450,422.0,5,0,0,0,36.114999999999995,36.114999999999995,36.114999999999995,3.0,3.0,0,0,19,120.22047019100782,116.60215381268226,53.242596122200105
127.08529650344244,37.14401253436777,0,126.68083333333334,949.5882203046856,0,0,1450,422.0,4,0,0,0,36.114999999999995,36.114999999999995,43.11333333333332,3.0,3.0,0,0,19,144.088843866493,140.55825334088556,29.7119864459963
127.08505586067729,37.14413266307063,0,71.755,933.3383891919252,0,0,1450,422.0,4,0,0,0,46.6125,43.11333333333332,43.11333333333332,2.0,2.3333333333333335,0,0,19,168.34438351263816,164.88430016959168,12.009889949573024
127.04345232260559,37.140499879312465,0,24.75027777777778,1993.1896080190245,0,0,1327,192.0,1,0,1,2,93.26,70.27666666666667,70.27666666666667,2.0,2.0,0,0,19,8.783286595877993,6.833054332540658,9.291948147719172
127.04317308397968,37.14045366976286,0,34.50333333333334,2016.684598466426,0,0,1327,192.0,1,0,0,0,93.62,93.62,70.27666666666667,2.0,2.0,0,0,19,10.42915853660944,11.598755331061872,19.373817796585016
127.04289034586458,37.14043940800726,0,33.30003968253968,2038.5422192336705,0,0,1327,192.0,1,0,0,0,,93.62,93.62,,2.0,0,0,0,35.50737458799242,35.90314778901213,42.812530650299195
127.04260760774947,37.14042514625165,0,41.91226190476191,2060.4754202065537,0,0,1327,192.0,1,0,0,0,93.62,93.62,93.62,2.0,2.0,0,0,0,60.59669457900326,60.91506006643348,67.50951016526432
127.04232486963438,37.14041088449604,0,50.33125000000001,2082.4818134698576,0,0,1327,192.0,0,0,0,0,,,93.62,,,0,0,0,85.72762423856022,86.0195175582766,92.46193305684059
127.0420421315193,37.14039662274043,0,43.202962962962964,2104.559103181372,0,0,1327,192.0,0,0,0,0,,,,,,0,0,0,110.87626991660701,111.15383621870934,117.50718611657003
127.07023468954307,37.15792838743661,0,149.98111111111112,544.0817241615252,0,0,2020,182.0,6,2,0,0,,52.464999999999996,50.528749999999995,,2.0,0,0,21,65.34692285924238,171.49126458433278,64.5184764901052
127.07010442282714,37.158128761798636,0,168.1783333333333,544.807174334296,0,0,2020,182.0,6,2,0,0,,77.465,50.528749999999995,,2.0,0,0,16,65.70525965229001,147.94778736265428,63.35248819780142
127.06997415611124,37.158329136160674,0,149.55270833333333,546.6824230329073,0,0,2020,182.0,7,2,0,0,77.465,77.465,72.0,2.0,2.0,0,0,16,74.72813495812507,124.99860768319999,61.4566541150806
127.06984388939532,37.15852951052269,0,146.72208333333333,549.695701172596,0,0,2020,182.0,7,2,0,0,,,77.465,,,0,0,16,85.29857749122395,103.04156550496036,59.4014335251518
127.07669801367004,37.15718164150303,0,287.98375000000004,364.91794384509245,0,0,2020,182.0,19,2,0,0,99.215,97.96875,98.15357142857144,2.0,2.0,0,0,69,102.84557866312572,171.5825693517218,68.72662541665751
127.07641924928532,37.15723399089524,0,336.88500000000005,389.9716156049539,0,0,2020,182.0,18,2,0,0,99.595,98.23,98.08166666666666,2.0,2.0,0,0,69,99.16117159811301,197.01439814852893,48.80727567786176
127.07614239553102,37.157275876947885,0,204.39222222222224,414.4766217108991,0,0,2020,182.0,17,2,0,0,97.42,98.145,96.248,2.0,2.0,0,0,69,99.8088454075376,222.03224241356864,29.758999604431544
127.07644059534132,37.15656378654772,0,83.71222222222222,365.7403389148503,0,0,2020,182.0,24,2,0,0,,98.3075,85.72125,,2.0,0,0,69,61.885802623964686,154.96150371847034,37.06642212194367
127.07616581007944,37.15661454794871,0,74.92333333333333,390.78809162810194,0,0,2020,182.0,23,2,0,0,98.58,98.58,83.9975,2.0,2.0,0,0,69,85.21819000242508,179.19189532366946,36.67827746204226
127.07602266566576,37.156769760292704,0,77.38499999999999,407.0958761193834,0,0,2020,182.0,20,2,0,0,98.58,98.58,83.9975,2.0,2.0,0,0,69,105.31287873878053,198.51859159984716,50.92513963179674
127.07605177147968,37.156995264306346,0,83.31479166666666,411.4675839927939,0,0,2020,182.0,18,2,0,0,98.58,98.58,98.261,2.0,2.0,0,0,69,119.75434916624378,209.8406560085928,48.8987937436893
127.07608884935215,37.15722364634179,0,89.24458333333334,416.7668923646585,0,0,2020,182.0,17,2,0,0,98.58,97.42,96.248,2.0,2.0,0,0,69,106.88671918655535,222.6577764238148,31.240949309853562
127.07458804674013,37.15539621827955,0,65.95555555555556,488.1245358352534,1,7,2020,182.0,15,2,0,0,,94.75999999999999,71.77,,1.0,0,0,58,148.7065375048173,142.67966538031544,45.38696406445837
127.07449897904043,37.15561044060448,0,67.87916666666668,507.70033670926915,4,6,2020,182.0,13,2,0,0,86.87,86.87,90.815,1.0,1.0,0,0,58,134.55977420843732,128.10006575006102,67.74038615396252
127.07440991134077,37.15582466292942,0,66.82583333333335,527.7398743103955,1,2,2020,182.0,11,2,1,1,86.87,86.87,86.87,1.0,1.0,0,0,58,123.91388765490024,117.12142482618633,61.8071461747482
127.07431445896059,37.15603961311493,0,154.87791666666666,546.7728946405704,1,2,2020,182.0,10,1,0,1,86.87,86.87,88.7525,1.0,1.0,0,0,58,117.17797426628638,110.27492037799915,36.78433203703211
127.07577171922227,37.15639553552341,0,82.5436111111111,421.0359085175695,0,0,2020,182.0,19,1,0,1,69.6875,62.531666666666666,71.54374999999999,1.5,1.6666666666666667,0,0,69,109.63627062200048,203.05947823964846,13.52007430861312
127.07558755694558,37.15657186573026,0,115.470625,440.27158908257246,0,0,2020,182.0,17,2,0,0,91.975,91.975,75.59899999999999,1.0,1.0,0,0,69,130.41755215209207,224.6398143401816,38.999249952421735
127.07541425588944,37.15675184714868,0,150.7575,459.26037800593195,0,0,2020,182.0,16,2,0,0,91.8975,91.8975,91.8975,1.0,1.0,0,0,69,151.7887473872351,228.5351619214205,33.725244612863975
127.06327408039441,37.15330813123439,0,110.97668560606058,95.00970292231098,0,2,1264,98.0,2,2,0,0,44.620000000000005,58.292500000000004,58.292500000000004,2.5,2.5,0,0,12,9.302168256255264,23.756575990468697,14.304402748030805
127.06310957381515,37.1534915379741,0,121.07196969696967,103.9524116467086,0,2,1264,98.0,2,2,0,0,94.34,70.7,58.292500000000004,2.0,2.3333333333333335,0,0,12,9.306387073674992,28.320251105779093,6.809718005574844
127.06296867603878,37.15369188351322,0,95.06098484848485,120.04052024912602,0,0,470,68.0,2,2,0,0,94.34,81.255,70.7,2.0,2.0,0,0,3,34.3782991998956,43.28134633854859,29.47780198242397
127.06293905699656,37.15392661222763,0,90.95878787878787,144.5925025629627,0,0,470,68.0,2,2,0,0,94.34,94.34,81.255,2.0,2.0,0,0,3,58.65474486652712,60.082886390499894,53.0644382243857
127.06301611772491,37.154152624980505,0,62.584393939393955,170.5703381788382,0,0,515,84.0,2,2,0,0,94.34,94.34,94.34,2.0,2.0,0,0,3,78.36193998776886,72.7074770637975,69.66639764686994
127.06308627240028,37.15437860458568,0,54.6488888888889,188.1018142651488,0,0,1264,98.0,2,2,0,0,94.34,94.34,94.34,2.0,2.0,0,0,3,98.96568048124084,89.49349079034836,83.49802411859989
127.06304228226536,37.15460752460703,0,30.57953030303031,174.69327174742935,0,0,1264,98.0,2,2,0,0,94.34,94.34,94.34,2.0,2.0,0,0,3,124.38105990704285,107.01207252807198,103.40111748834114
127.0647447340373,37.156445732845356,0,37.97929924242425,89.70213446874213,502,502,1371,162.0,3,0,0,0,,49.59,47.25,,3.0,0,0,2,8.238882663379506,8.347007514550771,8.932579893445242
127.06476688392188,37.156218095743526,0,33.837500000000006,64.362778434334,0,1,1264,162.0,3,0,0,0,,49.59,47.25,,3.0,0,0,2,9.159112188388544,10.250482767449544,6.546396341549967
127.06477365313515,37.15599222104111,0,37.567708333333336,39.33274334274754,0,0,1264,162.0,3,0,0,0,,,49.59,,,0,0,2,34.211540488489575,33.12411570310263,6.5406870090334195
127.06478042234845,37.15576634633871,0,41.297916666666666,14.459072757222692,0,0,1264,162.0,3,2,0,0,49.59,49.59,49.59,3.0,3.0,0,0,2,59.263967109472354,57.85191577361046,6.498978084115804
127.06478719156172,37.15554047163629,0,37.32583333333333,11.338755153870288,0,0,1264,162.0,2,2,0,0,,49.59,49.59,,3.0,0,0,2,84.3163920526635,59.87690016265183,6.441677128642101
127.06479396077499,37.1553145969339,0,33.35375,36.13270418176829,0,0,1264,162.0,2,2,0,0,,49.59,49.59,,3.0,0,0,2,63.179987647087955,35.51619279576254,6.113863795140314
