lon,lat,overspeed_cam_count100,floating_pop_count50,bump_count0,parking_count12.5,parking_count25,car_count1000,child_count1000,elem_kinder_count400,numberSchoolZone_count400,accident_count12.5,accident_count25,chaos1_nearby_count12.5,chaos1_nearby_count25,chaos1_nearby_count50,width_nearby_count12.5,width_nearby_count25,cross_road_nearby_count12.5,cross_road_nearby_count25,num_cram_school_count400,shortest_cross_count0,shortest_traffic_signal_count0,shortest_sidewalk_count0
127.05078497305185,37.17242764331712,0,6.574393939393939,530.3380648439085,0,0,1647,277.0,6,2,0,0,91.67,91.67,91.67,2.0,2.0,0,0,81,91.22422900630168,89.19947948178098,44.81825698066142
127.05102432960553,37.17229810993885,0,17.464666666666666,540.7177160704065,0,0,1647,277.0,8,2,0,0,91.67,91.67,91.67,2.0,2.0,0,0,81,72.93964300031394,71.22620501217715,44.34900006868109
127.05122637032422,37.172134440516295,0,15.32781818181818,556.244939627049,0,0,1647,277.0,8,2,0,0,91.67,91.67,91.67,2.0,2.0,0,0,81,62.55493353738495,60.89628892194279,42.58918899360043
127.05138940570845,37.17194985682506,0,22.36042424242424,558.9925259208708,0,0,1647,277.0,8,2,0,0,91.67,91.67,91.8275,2.0,2.0,0,0,63,64.76943560065986,55.277329346857286,42.53573587621629
127.05150781832563,37.17174322269864,0,25.58363636363636,563.9119600968633,0,0,1647,277.0,9,2,0,0,91.67,91.67,91.8275,2.0,2.0,0,0,63,72.75227438087116,63.453320757097394,40.998838631459456
127.05158408901444,37.17152173855752,0,72.71181818181819,573.8417938822183,0,0,1647,277.0,9,2,0,0,91.67,91.67,88.64333333333333,2.0,2.0,0,0,52,53.45539572649637,53.51958877516442,26.6789790658867
127.05161118726959,37.17129096029388,0,62.11236742424243,588.6629958595206,0,0,1647,277.0,9,2,0,0,91.67,86.9725,89.524,2.0,2.0,0,0,52,38.93824988836787,40.54475171550796,5.341678071061423
127.05040905933402,37.17160707393693,0,15.261641414141414,626.3966025121294,0,0,1647,277.0,6,2,0,0,95.4125,94.165,85.07166666666667,2.0,2.0,0,0,63,151.2544739155651,149.95782224708415,30.6240431835651
127.05063340188458,37.17174524613007,0,15.42473106060606,607.2382394774365,0,0,1647,277.0,6,2,0,0,,86.055,89.798,2.0,2.0,0,0,63,130.12086367470698,125.37676089408909,6.747686980833516
127.04983047270548,37.170769201445324,0,30.144166666666663,729.058968339593,0,0,1647,277.0,5,2,0,0,,93.0875,91.84833333333334,,2.0,0,0,5,88.51439359218648,197.12057697451078,35.014541362200625
127.04983911258915,37.17099592444844,0,22.049166666666665,704.5927149670782,0,2,1647,277.0,5,2,0,0,94.88,92.125,85.038,2.0,2.0,0,0,26,113.56274676989132,193.0910016963634,10.085584342296395
127.04983047270548,37.170769201445324,0,30.144166666666663,729.058968339593,0,0,1647,277.0,5,2,0,0,,93.0875,91.84833333333334,,2.0,0,0,5,88.51439359218648,197.12057697451078,35.014541362200625
127.0498395123125,37.170541917383396,0,30.81616161616161,753.2356094544949,0,0,1647,277.0,5,2,0,0,91.295,91.295,92.123,2.0,2.0,0,0,5,63.314105083616106,202.72346051035115,58.00776692450534
127.04983047270548,37.170769201445324,0,30.144166666666663,729.058968339593,0,0,1647,277.0,5,2,0,0,,93.0875,91.84833333333334,,2.0,0,0,5,88.51439359218648,197.12057697451078,35.014541362200625
127.04954675839417,37.170766545072475,0,26.434015151515148,736.3181401001422,0,0,1647,277.0,5,2,0,0,,,89.928,2.0,2.0,0,0,5,91.53604229042689,221.95036221924298,36.898937991589726
127.04926304408285,37.17076388869964,0,22.72386363636363,744.3599287712829,0,0,1647,277.0,4,2,0,0,,85.89,86.92625,2.0,2.0,0,0,5,100.3989068911254,246.85497993343068,22.39361750401822
127.04908003709524,37.17092166380723,0,17.68688131313131,733.3464671597225,1,3,1647,277.0,4,2,0,0,,88.205,89.271,2.0,2.0,0,0,5,123.65589457472102,260.9307466997785,3.951118462516517
127.04983047270548,37.170769201445324,0,30.144166666666663,729.058968339593,0,0,1647,277.0,5,2,0,0,,93.0875,91.84833333333334,,2.0,0,0,5,88.51439359218648,197.12057697451078,35.014541362200625
127.05011524045868,37.170772360512274,0,27.194375,722.5303194309516,0,0,1647,277.0,6,2,0,0,,,85.0775,2.0,2.0,0,0,5,90.3754320851529,172.2944809141033,37.841578492083094
127.0504000082119,37.17077551957922,0,24.244583333333335,707.6696269361356,0,0,1647,277.0,6,2,0,0,,,85.91375,,2.0,0,0,5,98.89447461124105,147.6270633967333,36.96378476658907
127.05065060383473,37.17077829955814,0,34.50833333333333,690.3814973926466,0,0,1647,277.0,6,2,0,0,,94.76,87.97666666666667,,2.0,0,0,5,110.71319422844229,126.12496426890348,32.7988063836405
127.0506321364291,37.17100467982545,0,27.019444444444446,675.6448982210425,0,0,1647,277.0,6,2,0,0,91.61500000000001,91.61500000000001,84.68800000000002,2.0,2.0,0,0,26,125.65226864513737,122.80653433131967,8.88940676513934
127.05065060383473,37.17077829955814,0,34.50833333333333,690.3814973926466,0,0,1647,277.0,6,2,0,0,,94.76,87.97666666666667,,2.0,0,0,5,110.71319422844229,126.12496426890348,32.7988063836405
127.05066959247499,37.17055202894668,0,45.538333333333334,705.6663259271475,0,0,1647,277.0,6,2,0,0,,,94.07166666666667,2.0,2.0,0,0,5,92.56354832666196,134.12249017868962,57.781712680124045
127.04984638241385,37.170369181496355,0,24.90924242424242,771.6552665861855,0,0,1647,277.0,5,2,0,0,,91.295,91.43375,,2.0,0,0,5,44.162275940905936,200.85060368573085,38.95570973879823
127.04985072579235,37.17014309014064,0,62.69727272727274,790.2088666232103,0,0,1647,277.0,5,2,0,0,95.855,95.855,91.43375,2.0,2.0,0,0,5,19.130138390764305,196.70697693798684,14.397602587213507
127.04985506917083,37.16991699878493,0,58.66727272727273,806.5962509428671,0,0,1647,277.0,4,2,0,0,,95.855,48.1075,,2.0,0,0,5,2.573817746719022,195.71867274828992,8.762503620606228
127.05564674643598,37.175303135702535,0,96.75583333333333,98.50152702923815,9,14,1576,193.0,10,2,0,0,,81.72999999999999,82.2825,,3.0,0,0,36,3.708322204020951,29.941491508156293,8.978797404582668
127.05536485964912,37.17530333419574,0,89.29916666666666,120.14735917815533,5,16,1576,193.0,11,2,0,0,81.72999999999999,81.72999999999999,90.975,3.0,3.0,0,0,32,6.594936498248663,7.206219432571286,6.29792153830426
127.05390413814106,37.175922281744754,0,56.448055555555555,216.3682685503251,0,0,1576,210.0,11,2,0,0,,25.505,52.328333333333326,,4.0,0,0,82,13.617434758319305,16.29277488937299,16.645046049259385
127.0540774043536,37.175742456233614,0,53.62041666666667,240.81805726299984,0,0,1576,193.0,12,2,0,0,83.27,83.27,54.387499999999996,3.0,3.0,0,0,82,0.0,8.396670858281794,6.327825484026712
127.05425067056612,37.17556263072247,0,46.88722222222223,222.20263337748648,0,0,1576,193.0,12,2,0,0,83.27,83.27,83.27,3.0,3.0,0,0,87,20.252646480286632,18.606052973641123,6.484896934246579
127.0544835863668,37.17542168473131,0,55.14520833333334,197.27338192328412,0,1,1576,193.0,12,2,0,0,83.27,83.27,83.27,3.0,3.0,0,0,92,38.69543366149786,39.76862679302723,5.390058830568685
127.05474612407272,37.17533000849437,0,55.14520833333334,171.888792167872,1,1,1576,193.0,10,2,0,0,83.27,83.27,89.46000000000001,3.0,3.0,0,0,81,14.151675187997046,14.987767475182038,5.485422665362723
127.05503442868904,37.17530316571978,0,81.37895833333333,146.88130933234854,0,17,1576,193.0,10,2,0,0,83.27,89.46000000000001,86.88333333333333,3.0,2.5,0,0,55,5.606300703289146,7.235674458279177,6.7640487647813075
127.04802577019815,37.17146210584298,0,11.68969696969697,718.2410175603186,0,0,1647,277.0,9,2,0,0,,,,2.0,2.0,0,0,2,223.37101166391437,225.71869057440176,3.755994930885871
127.04815047425241,37.17124712236146,0,11.039545454545454,733.9705204667217,0,0,1647,277.0,9,2,0,0,,,88.53,2.0,2.0,0,0,0,203.75569282254543,232.72129787114957,13.46880116725692
127.05040905933402,37.17160707393693,0,15.261641414141414,626.3966025121294,0,0,1647,277.0,6,2,0,0,95.4125,94.165,85.07166666666667,2.0,2.0,0,0,63,151.2544739155651,149.95782224708415,30.6240431835651
127.05016365309868,37.17173788224854,0,7.269659090909091,617.55736610549,0,0,1647,277.0,6,2,0,0,92.755,92.755,90.262,2.0,2.0,0,0,63,166.6006267981479,164.55610782162168,34.02970468919714
127.0498790717858,37.17178558732317,0,7.789848484848484,619.5570729027991,0,0,1647,277.0,5,2,0,0,92.755,93.53,90.265,2.0,2.0,0,0,63,187.55061382342114,186.6464932351867,33.78899199454312
127.05040905933402,37.17160707393693,0,15.261641414141414,626.3966025121294,0,0,1647,277.0,6,2,0,0,95.4125,94.165,85.07166666666667,2.0,2.0,0,0,63,151.2544739155651,149.95782224708415,30.6240431835651
127.05056792354773,37.17141805685012,0,15.589696969696968,643.9871820713879,0,0,1647,277.0,6,2,0,0,98.07,98.07,85.99214285714285,2.0,2.0,0,0,63,132.51719547333616,132.4000936409686,9.653187415615983
127.0506173625046,37.171185784039295,0,19.834564393939395,664.3074349994826,0,2,1647,277.0,6,2,0,0,98.07,88.03166666666668,85.90416666666668,2.0,2.0,0,0,29,125.98179429863049,123.82814064120353,7.058824717897755
127.0556440467268,37.174727532993046,0,66.55555555555556,82.72400866579927,1,2,1576,193.0,13,2,0,0,,97.91499999999999,93.93,,2.0,0,0,48,49.40904831670239,63.96907730869983,49.968018867134106
127.05535787238743,37.17472525496971,0,58.085,108.03834733376239,0,13,1576,193.0,13,2,0,0,97.91499999999999,96.7825,94.36500000000001,2.0,2.0,0,0,46,52.49191949390248,49.65100632340815,53.031802106701434
127.04915824792809,37.17151032699561,0,15.748787878787878,669.9226865648811,0,0,1647,277.0,4,2,0,0,,97.65166666666669,94.67083333333335,,2.0,0,0,40,180.48594016390172,256.9854581616877,30.916307962796274
127.04900475256844,37.17170234188094,0,11.866022727272727,655.5612144810125,0,0,1647,277.0,6,2,0,0,100.0,100.0,97.61250000000001,2.0,2.0,0,0,63,205.09440521027844,262.3598346657972,7.2507277040410845
127.04942582976713,37.171161039450176,0,22.33368686868687,697.9770126721575,1,4,1647,277.0,5,2,0,0,88.7875,92.075,92.77625,2.0,2.0,0,0,26,136.61449389934612,229.43923922331177,5.127917487143554
127.04927717318986,37.171355088086536,0,22.224696969696968,682.1596131573287,0,0,1647,277.0,5,2,0,0,98.65,93.42750000000001,94.10600000000001,2.0,2.0,0,0,29,160.8780884957957,244.08171562386235,13.859753627012404
127.05509424833376,37.17530352474921,0,81.37895833333333,141.979129770532,4,18,1576,193.0,10,2,0,0,83.27,86.88333333333333,86.88333333333333,3.0,2.6666666666666665,0,0,34,8.249654953331309,9.494858155356075,9.733114153829758
127.05509857392993,37.17507358953825,0,64.52055555555556,133.86003583241947,6,12,1576,193.0,13,2,0,0,95.65,95.65,91.47199999999998,2.0,2.0,0,0,58,9.320723343519917,7.634263444607065,11.742990935233397
127.05510323862427,37.17484333520027,0,63.269375,130.28245711495745,15,26,1576,193.0,12,2,0,0,95.65,95.65,95.72333333333331,2.0,2.0,0,0,62,34.87757589447037,32.5750399177654,36.69823133519987
127.04734159146666,37.17102155030417,0,53.83844696969697,791.1082222106102,0,0,1647,277.0,11,2,0,0,77.06,77.06,77.06,2.0,2.0,0,0,2,156.46367128526782,159.47200275368917,4.284617713213231
127.04735213545614,37.17125258237333,0,36.38818181818182,768.8205396926982,0,0,1647,277.0,11,2,0,0,,,77.06,2.0,2.0,0,0,2,160.0019123141681,162.5335752251722,3.3411566654039087
127.04749342546921,37.171403475937815,0,17.15618686868687,747.963492314679,0,0,1647,277.0,11,2,0,0,,,77.06,2.0,2.0,0,0,2,175.94464515810196,178.20863780786112,3.4116260752232033
127.04777658755907,37.17143466205758,0,12.234848484848486,731.9165982992776,0,0,1647,277.0,11,2,0,0,,,,2.0,2.0,0,0,2,201.15395255687997,203.46748023320558,2.368888369571218
127.04734159146666,37.17102155030417,0,53.83844696969697,791.1082222106102,0,0,1647,277.0,11,2,0,0,77.06,77.06,77.06,2.0,2.0,0,0,2,156.46367128526782,159.47200275368917,4.284617713213231
127.04731964550284,37.17079026953437,0,92.73460227272726,814.1318008195444,0,0,1647,277.0,11,2,0,0,77.06,77.06,77.06,2.0,2.0,0,0,2,156.09112376536365,159.50986399988545,3.79612461097405
127.04744401877022,37.1706373527372,0,92.28474747474746,823.347309609898,0,0,1647,277.0,7,2,0,0,77.06,77.06,77.06,2.0,2.0,0,0,2,169.6299747158784,173.40705985313616,3.502698654841709
127.04772772434276,37.170625222375655,0,25.30787878787879,812.5298833662085,0,0,1647,277.0,7,2,0,0,77.06,77.06,77.06,2.0,2.0,0,0,2,194.64766206232903,198.48933781222337,3.146090636243453
127.048019799681,37.1706309443824,0,24.762727272727272,800.2537429736736,0,0,1647,277.0,7,2,0,0,77.06,77.06,88.53,2.0,2.0,0,0,0,173.35018630295912,223.83173249827556,2.901166954647616
127.04829275864746,37.170704419654285,0,12.699629629629628,782.5034547422567,0,0,1647,277.0,7,2,0,0,77.06,77.06,86.7975,2.0,2.0,0,0,0,156.06741457187357,246.39232458106605,2.7986687232746132
127.05670361416986,37.17620279131657,0,27.891458333333336,77.42995898450943,719,719,1576,193.0,6,2,0,0,,69.235,73.74666666666667,,2.0,0,0,9,85.43540984245547,155.04001921727345,80.50566584770664
127.05669310792608,37.176431844761204,0,26.087777777777777,99.91520669720053,0,0,1576,193.0,4,2,0,0,57.879999999999995,57.879999999999995,73.74666666666667,2.0,2.0,0,0,4,110.87272434102532,170.9893428539088,74.87164738926346
127.05662408365849,37.176665633938015,0,11.337979797979798,126.0301722382553,3,3,1576,193.0,4,1,0,0,57.879999999999995,57.879999999999995,57.879999999999995,2.0,2.0,0,0,4,137.01719995870323,149.09569293179948,50.028062258803565
127.05645054499234,37.176850191533106,0,18.72361111111111,151.08639218857323,0,3,1576,193.0,6,1,0,0,57.879999999999995,57.879999999999995,42.665,2.0,2.0,0,0,4,138.50856747176326,136.0186053071597,24.423221533305952
127.05625705582096,37.177018805497326,0,22.127329545454547,175.57155172465494,0,7,1576,193.0,6,1,0,0,57.879999999999995,42.665,32.64666666666667,2.0,3.0,0,0,4,131.60337552374213,129.31508543846243,4.17606540578442
127.04734159146666,37.17102155030417,0,53.83844696969697,791.1082222106102,0,0,1647,277.0,11,2,0,0,77.06,77.06,77.06,2.0,2.0,0,0,2,156.46367128526782,159.47200275368917,4.284617713213231
127.04762536952204,37.171012094654614,0,26.162727272727267,779.2151613152266,0,0,1647,277.0,11,2,0,0,,,77.06,2.0,2.0,0,0,2,181.64545742218095,184.67452481809698,15.807140876191019
127.04791231731129,37.17101022043123,0,11.647575757575757,767.0916730139921,0,0,1647,277.0,9,2,0,0,77.06,77.06,88.53,2.0,2.0,0,0,2,203.0353528959468,210.15941930069053,36.96133087977228
127.0481909588128,37.17108816961992,0,10.21,748.0346044600686,0,0,1647,277.0,9,2,0,0,,100.0,88.53,2.0,2.0,0,0,0,189.03966674886078,235.03961417752885,31.468580567553587
127.04915824792809,37.17151032699561,0,15.748787878787878,669.9226865648811,0,0,1647,277.0,4,2,0,0,,97.65166666666669,94.67083333333335,,2.0,0,0,40,180.48594016390172,256.9854581616877,30.916307962796274
127.04891000281488,37.17140142352396,0,16.510303030303028,689.5462055925568,0,0,1647,277.0,5,2,0,0,,,95.29,,2.0,0,0,29,177.6668545328722,277.0639066125866,31.525952631971755
127.04866175770172,37.17129252005231,0,10.79590909090909,709.5179973147656,0,0,1647,277.0,8,2,0,0,,,92.12,2.0,2.0,0,0,21,178.38199108424894,278.407870167615,30.319251681328918
127.04841351258852,37.171183616580656,0,10.917727272727273,729.8094729142808,0,0,1647,277.0,9,2,0,0,,,92.12,,2.0,0,0,0,182.57187460412752,255.34487066980333,32.253303467101404
127.04851732538437,37.17079021881861,0,11.662449494949495,765.6527004306201,0,0,1647,277.0,7,2,0,0,,87.64999999999999,86.7975,,2.0,0,0,0,145.49434986468123,265.08241763911343,7.39109079682855
127.04836096248656,37.17098289711634,0,9.966969696969697,751.9288554557752,0,0,1647,277.0,7,2,0,0,100.0,100.0,86.7975,2.0,2.0,0,0,0,170.00168214166047,250.03111585697548,16.105481031398053
127.05971514658064,37.170609984861215,0,30.47530303030304,112.83914456291923,0,0,1576,193.0,7,1,0,0,,94.84,95.74375,,2.0,0,0,26,71.14884293714101,77.47761132727334,21.58176547238219
127.059438569871,37.170566977744755,0,28.628813131313137,103.92143246627836,0,0,1576,193.0,7,1,0,0,,96.89500000000001,95.74375,,2.0,0,0,26,48.78914542212358,54.95376646472088,21.429767033180443
127.05916199316137,37.17052397062829,0,51.702083333333334,100.5928868309208,0,0,1576,193.0,7,1,0,0,96.89500000000001,96.89500000000001,72.75500000000001,2.0,2.0,0,0,26,29.74054918412522,32.61017032969838,19.39442586144799
127.05888541645176,37.17048096351182,0,60.62416666666667,103.39472356938973,0,1,1576,193.0,7,1,0,0,,60.800000000000004,60.82916666666667,,3.0,0,0,26,9.975061364320394,18.082588829815343,11.724728086557516
127.05972624903728,37.17090715639783,0,39.66890151515152,89.9364857743982,0,0,1576,193.0,7,1,0,0,,95.00999999999999,95.09399999999998,,2.0,0,0,26,80.1749517744858,87.11828491105481,53.61133559116722
127.059717575243,37.17067499113485,0,30.47530303030304,107.38120220211323,0,0,1576,193.0,7,1,0,0,96.02,94.84,95.39416666666665,2.0,2.0,0,0,26,75.46448162276182,78.51014605823107,28.59284215151609
127.06043539217804,37.1710704666396,0,39.912777777777784,138.62623321898988,0,0,1576,193.0,6,1,0,0,,93.66,74.64999999999999,,2.0,0,0,26,51.04240433661521,50.42492631838765,8.992711603812452
127.06052984002592,37.17085156962342,0,41.74250000000001,154.7754972849638,0,0,1576,193.0,5,1,0,0,93.66,93.66,74.64999999999999,2.0,2.0,0,0,21,26.841732478422404,25.99192542340858,8.47042359793409
127.06044705680227,37.1706677537034,0,32.204090909090915,157.7285570611457,0,0,1576,193.0,5,1,0,0,93.66,93.66,95.22,2.0,2.0,0,0,21,22.787366732558787,20.118653689133083,13.357947552383187
127.06017061903559,37.17061342562346,0,46.800757575757586,141.11885835616835,0,0,1576,193.0,5,1,0,0,,93.66,83.08250000000001,,2.0,0,0,26,40.62652580672288,37.80812934453311,13.110698811154489
127.05988607540537,37.1706104724147,0,41.3218686868687,122.71945446793559,0,0,1576,193.0,6,1,0,0,93.66,94.84,85.74600000000001,2.0,2.0,0,0,26,65.18086940700086,62.458571033516876,18.36548768499597
127.04942582976713,37.171161039450176,0,22.33368686868687,697.9770126721575,1,4,1647,277.0,5,2,0,0,88.7875,92.075,92.77625,2.0,2.0,0,0,26,136.61449389934612,229.43923922331177,5.127917487143554
127.04916201603487,37.17106758209346,0,17.666767676767677,715.6289173186436,2,2,1647,277.0,4,2,0,0,88.205,88.205,90.11625000000001,2.0,2.0,0,0,26,134.58460546012634,252.84802866331663,3.0845233243737002
127.04851732538437,37.17079021881861,0,11.662449494949495,765.6527004306201,0,0,1647,277.0,7,2,0,0,,87.64999999999999,86.7975,,2.0,0,0,0,145.49434986468123,265.08241763911343,7.39109079682855
127.04876841429486,37.17090120895792,0,17.097508417508415,745.5910568056697,1,1,1647,277.0,4,2,0,0,84.24000000000001,84.24000000000001,87.079,2.0,2.0,0,0,0,138.21485440408713,286.47579875820287,3.133614921649987
127.04901950320536,37.17101219909723,0,17.99954545454545,725.8691042162188,1,3,1647,277.0,4,2,0,0,,88.205,90.11625000000001,,2.0,0,0,5,135.03859012650005,265.68548192977534,2.757063301837435
127.05871316487554,37.170793808335695,0,96.43888888888888,71.33195493147356,3,4,1576,193.0,10,2,0,0,,73.5,69.98300000000002,,2.6666666666666665,0,0,26,4.3791772962068585,44.72836688794391,6.69396868138368
127.05876227565984,37.170571965507456,0,60.205555555555556,94.44364049232375,1,3,1576,193.0,8,2,0,0,66.215,66.215,78.19666666666667,3.0,3.0,0,0,26,21.372852427010205,20.52601164114528,7.763451283524997
127.05888470170328,37.17009821921001,0,57.12305555555556,96.63952460950692,0,0,1576,193.0,7,1,0,0,,34.608333333333334,45.89875000000001,,3.6666666666666665,0,0,26,9.982953194958958,13.078940212632341,12.130132807356494
127.05882442556488,37.170322159295296,0,67.02458333333333,121.31946757653621,0,0,1576,193.0,7,1,0,0,55.385000000000005,55.385000000000005,53.387,3.0,3.0,0,0,26,0.9287286114868939,7.586678617044437,7.562077006675029
127.04851732538437,37.17079021881861,0,11.662449494949495,765.6527004306201,0,0,1647,277.0,7,2,0,0,,87.64999999999999,86.7975,,2.0,0,0,0,145.49434986468123,265.08241763911343,7.39109079682855
127.0486785513565,37.17060292766482,0,9.066253006253005,779.2524444214937,0,0,1647,277.0,4,2,0,0,85.89,85.89,86.7975,2.0,2.0,0,0,0,121.40030110353705,281.2080097212603,13.511541623502332
127.04888023481868,37.170436557624846,0,10.765939754689754,789.9918997243024,0,0,1647,277.0,3,2,0,0,85.89,85.89,85.89,2.0,2.0,0,0,0,96.1186436373583,286.5070325225047,38.22753173669951
127.04916564027408,37.17035955636456,0,8.771623376623376,789.6453995450725,0,0,1647,277.0,3,2,0,0,85.89,85.89,85.89,2.0,2.0,0,0,0,70.6645425305781,260.0902838762543,41.72224136003039
127.0494565296641,37.170358878436154,0,18.769053030303027,781.9458852374211,0,0,1647,277.0,4,2,0,0,85.89,85.89,91.01333333333334,2.0,2.0,0,0,5,53.01102486582519,234.60580963569132,42.81277341870356
127.04974318609774,37.17036645421571,0,18.540404040404038,774.2417408443677,0,0,1647,277.0,5,2,0,0,,88.5925,91.43375,,2.0,0,0,5,44.65606219346516,209.75763856822985,38.73449247515418
127.04915824792809,37.17151032699561,0,15.748787878787878,669.9226865648811,0,0,1647,277.0,4,2,0,0,,97.65166666666669,94.67083333333335,,2.0,0,0,40,180.48594016390172,256.9854581616877,30.916307962796274
127.0493948402288,37.17164042240176,0,12.98530303030303,648.840978481144,0,0,1647,277.0,5,2,0,0,94.305,94.305,97.11583333333333,2.0,2.0,0,0,63,189.18317413013003,232.54427293508058,34.113438401896744
127.04964833845057,37.17175473541146,0,11.899886363636362,629.2454668535842,0,0,1647,277.0,5,2,0,0,93.53,95.51666666666667,91.711,2.0,2.0,0,0,63,198.8718338221481,207.06259024112208,30.437501096199856
127.04951226583546,37.17209972650922,0,9.917992424242424,597.5224421792193,0,0,1647,277.0,7,2,0,0,86.0025,90.79124999999999,91.70416666666667,2.0,2.0,0,0,81,208.5701190630359,206.71297811786948,7.398994740843034
127.0496296843075,37.17189070222301,0,9.71429292929293,615.5687613654417,0,0,1647,277.0,5,2,0,0,99.49,95.51666666666667,91.70416666666667,2.0,2.0,0,0,63,204.6365341891264,203.06194800003868,15.25757346916871
127.04951226583546,37.17209972650922,0,9.917992424242424,597.5224421792193,0,0,1647,277.0,7,2,0,0,86.0025,90.79124999999999,91.70416666666667,2.0,2.0,0,0,81,208.5701190630359,206.71297811786948,7.398994740843034
127.04925398544745,37.1719975674184,0,11.203434343434344,616.7030288992974,0,0,1647,277.0,7,2,0,0,97.495,97.495,92.88928571428572,2.0,2.0,0,0,63,230.51715773098542,231.63654886939358,3.1154587245337257
127.04901695065941,37.171872555886274,0,11.866022727272727,637.8634628916503,0,0,1647,277.0,6,2,0,0,97.495,98.7475,97.26666666666667,2.0,2.0,0,0,63,222.59396090272244,255.55093281258607,3.207529941838274
127.04802577019815,37.17146210584298,0,11.68969696969697,718.2410175603186,0,0,1647,277.0,9,2,0,0,,,,2.0,2.0,0,0,2,223.37101166391437,225.71869057440176,3.755994930885871
127.04829301598781,37.17153509540757,0,8.603030303030303,699.7885957100382,0,0,1647,277.0,9,2,0,0,,,,2.0,2.0,0,0,24,219.41533086058342,247.81932369552712,4.56525544213487
