lon,lat,barrier_nearby_count12.5,barrier_nearby_count25
127.06217764187464,37.14920181414213,0,0
127.06219753364051,37.14942917671469,0,0
127.06845616496722,37.14647231681624,0,0
127.0684661959674,37.14670464939719,0,0
127.0684701894922,37.14693407611717,0,0
127.06847418275974,37.14716278145058,0,0
127.06847817574858,37.14739070528188,0,0
127.06848216873745,37.14761862911318,0,0
127.06848611632138,37.14784622322961,0,0
127.06849004253831,37.148073662186086,0,0
127.06849396875523,37.14830110114257,0,0
127.06849732364202,37.148528489085294,0,0
127.0685003571556,37.148755848332776,0,0
127.06861564424436,37.14232479635068,0,0
127.06860391319792,37.142551646138266,0,0
127.06859218215143,37.142778495925846,0,0
127.0685809792096,37.14300644811965,0,0
127.06856990829388,37.14323467591501,0,0
127.06855896972536,37.14346132633074,0,0
127.06854807295072,37.1436874786266,0,0
127.06883024297392,37.16105605216997,1,1
127.0686730196018,37.16125306244275,1,1
127.06851356934531,37.161447971200985,1,1
127.06845616496722,37.14647231681624,0,0
127.06873800743044,37.14646700782296,0,0
127.06901984989364,37.14646169882968,0,0
127.06930169235686,37.1464563898364,0,0
127.06958353482008,37.14645108084312,0,0
127.06986537728328,37.14644577184984,0,0
127.07014727971996,37.14644046952927,0,0
127.070429621962,37.14643521614183,0,0
127.07071196420408,37.14642996275438,0,0
127.07099430644612,37.14642470936695,0,0
127.07127664868815,37.14641945597951,0,0
127.07155899093024,37.14641420259207,0,0
127.07184203793425,37.14640893901142,0,0
127.07212526112876,37.146403672882485,0,0
127.07240848432326,37.14639840675354,0,0
127.07269170751778,37.1463931406246,0,0
127.06768371033844,37.15631228714293,0,0
127.06760140135997,37.15653000593512,0,0
127.06751909238146,37.156747724727325,0,0
127.06743791347589,37.15696429390174,0,0
127.06735701708853,37.1571805756717,0,0
127.06727346083206,37.157400682588325,0,0
127.067190215893,37.157619142179,0,0
127.06710728814302,37.15783658109351,0,0
127.06702215016784,37.15805391078579,0,0
127.0669363142268,37.15827120598684,0,0
127.0668504782858,37.15848850118788,0,0
127.06675678499778,37.158714664643576,0,0
127.06443096569662,37.14937799791322,0,0
127.0647123112724,37.14934578308836,0,0
127.06499365684816,37.14931356826349,0,0
127.0652743222824,37.149281476375386,0,0
127.06555481768126,37.14924941522147,0,0
127.06583837928156,37.14921701107527,0,0
127.0661253588939,37.14918396946892,0,0
127.07348922997592,37.14399732568293,0,0
127.07348464683962,37.14377192176323,1,1
127.0734800637033,37.14354651784354,1,1
127.073475480567,37.14332111392384,1,1
127.0734692996862,37.143092116177534,1,1
127.07355846165296,37.14637116802432,0,0
127.0735506012235,37.14614492372608,0,0
127.07354274079404,37.14591867942784,1,1
127.07353488036456,37.1456924351296,1,1
127.0735270199351,37.14546619083136,1,1
127.07351915950564,37.14523994653312,1,1
127.05862664394972,37.151497022406026,0,0
127.05839505558257,37.151360018908704,0,0
127.07355846165296,37.14637116802432,0,0
127.07356626920196,37.14659661102333,0,0
127.07357407675096,37.14682205402233,1,1
127.07358188429995,37.14704749702133,1,1
127.07358969184897,37.147272940020336,1,1
127.07359749939798,37.14749838301934,1,1
127.07360522164444,37.1477244198074,1,1
127.07361288702252,37.147950852454834,1,1
127.0736205524006,37.14817728510226,1,1
127.07362821777872,37.148403717749694,1,1
127.0736358831568,37.148630150397125,0,0
127.06221297816565,37.1496040765137,0,0
127.07018929040744,37.14892340971528,0,0
127.07047642173966,37.14891646737228,0,0
127.07076135152872,37.14890775462335,0,0
127.0710445515339,37.14889765084117,0,0
127.07132775153906,37.148887547059005,0,0
127.07161095154424,37.14887744327683,0,0
127.071895256632,37.14886685369597,0,0
127.07217999147412,37.14885607519339,0,0
127.07246472631624,37.148845296690816,0,0
127.07276252702334,37.148834198440575,0,0
127.07304858611232,37.14882502032709,0,0
127.06351510582664,37.14947665610083,0,0
127.0632351637448,37.14950381071271,0,0
127.06295522166296,37.14953096532459,0,0
127.0626752795811,37.14955811993647,0,0
127.06239533749924,37.14958527454834,0,0
127.0685032693286,37.148974113210365,0,0
127.0687888445526,37.148965793681626,0,0
127.06907441977658,37.14895747415289,0,0
127.06935595276416,37.14894887202218,0,0
127.06963748575176,37.14894026989147,0,0
127.06991901873934,37.14893166776076,0,0
127.0683494614262,37.15483885046748,0,0
127.06813372115022,37.15468620657757,0,0
127.06793026580718,37.15452687901382,0,0
127.06772681046412,37.15436755145007,0,0
127.06751548616302,37.15420807191856,0,0
127.06726764323705,37.15408720613551,0,0
127.067023523389,37.15397103318093,0,0
127.0667851494998,37.153838626326966,0,0
127.06662612869664,37.15364625493838,0,0
127.06649869805028,37.15344215777438,0,0
127.06636101748047,37.1532425833749,0,0
127.06617155034183,37.15307279440295,0,0
127.06598043531578,37.15290527664865,0,0
127.06578505603434,37.15274147495096,0,0
127.0655876700445,37.15257942198578,0,0
127.06539028405464,37.15241736902061,0,0
127.0651928980648,37.152255316055424,0,0
127.06499551207494,37.15209326309025,0,0
127.06480725179554,37.15192350085943,0,0
127.06462254040356,37.15175074058085,0,0
127.06443782901157,37.15157798030228,0,0
127.06426616879337,37.1513925803223,0,0
127.06412416380252,37.15118754518277,0,0
127.0640138892607,37.150979770655695,0,0
127.06390539992228,37.15076872867015,0,0
127.06380599357811,37.15055274451664,0,0
127.06372019826097,37.15033667328007,0,0
127.06364429380288,37.15011903224266,0,0
127.06361027131216,37.14989440737641,0,0
127.06359209019176,37.14966676332089,0,0
127.0683494614262,37.15483885046748,0,0
127.06843341878252,37.15462337154637,0,0
127.06851737613884,37.15440789262527,0,0
127.06859326730502,37.154189090751686,0,0
127.06864257588978,37.15396686047559,0,0
127.068656788827,37.1537370651223,0,0
127.06865594823888,37.153505331799884,0,0
127.06865217426667,37.15327506168176,0,0
127.06863913310332,37.15304724992363,0,0
127.06862609193996,37.1528194381655,0,0
127.06861541831908,37.15259177818834,0,0
127.06860489174416,37.15236416214652,0,0
127.0685978942723,37.15213760055298,0,0
127.06859089680044,37.15191103895945,0,0
127.0685823828428,37.151685050799614,0,0
127.06857246905216,37.15145959196319,0,0
127.06856255526152,37.15123413312676,0,0
127.06855758633652,37.151006950953295,0,0
127.06855385362796,37.150779337945565,0,0
127.0685484676582,37.15055273649806,0,0
127.06854129065547,37.15032723090746,0,0
127.06853411365276,37.15010172531685,0,0
127.06852693665004,37.14987621972625,0,0
127.0685197596473,37.14965071413565,0,0
127.0685136852954,37.14942519013648,0,0
127.068508477312,37.14919965167342,0,0
127.0685032693286,37.148974113210365,0,0
127.07374293398334,37.15271445582145,0,0
127.07373800700678,37.152488634154345,0,0
127.0737330800302,37.15226281248723,1,1
127.07372815305364,37.15203699082012,1,1
127.07372322607708,37.15181116915301,1,1
127.07371829910052,37.1515853474859,1,1
127.07371337212396,37.15135952581879,0,0
127.0737084451474,37.15113370415168,0,0
127.0733331915035,37.15611238454205,1,1
127.07359329814264,37.15622573783759,1,1
127.07383390657812,37.15634752485693,1,1
127.07407451501362,37.15646931187628,1,1
127.07205812070904,37.15571550890686,0,0
127.07178229414409,37.15565989269747,0,0
127.07374293398334,37.15271445582145,0,0
127.07375026714035,37.15294203737242,1,1
127.07375760029736,37.15316961892338,1,1
127.07376493345438,37.153397200474345,1,1
127.07377146069229,37.15362514627841,1,1
127.07373837630516,37.153851525182645,1,1
127.07367093386324,37.1540736449701,1,1
127.07356803185068,37.1542900737426,1,1
127.07346608721063,37.15450445186188,1,1
127.07336423424306,37.15471854888527,1,1
127.07326244717974,37.15493239689702,1,1
127.0731608111948,37.15514454418549,1,1
127.07305929391428,37.15535535519139,1,1
127.0683494614262,37.15483885046748,0,0
127.068589028741,37.15496358387111,0,0
127.0688285960558,37.15508831727473,0,0
127.06909577305768,37.1551895934422,0,0
127.06936767413708,37.15526991719624,0,0
127.06964452941182,37.15532036121492,0,0
127.06992265485256,37.15536560281232,0,0
127.07020215630642,37.15540520845333,0,0
127.06357715582334,37.16594885088449,0,0
127.06362106546231,37.16572590603324,1,1
127.06366497510128,37.16550296118199,1,1
127.06370888474024,37.16528001633073,1,1
127.06376247678836,37.16505849798223,1,1
127.063817389165,37.16483717415682,1,1
127.06387230154164,37.16461585033142,1,1
127.06392721391828,37.164394526506015,1,1
127.07815643303246,37.14550472635601,0,1
127.07816281693026,37.1452759780499,1,1
127.07816920082804,37.1450472297438,1,1
127.07817653599628,37.14481985611616,1,1
127.07818417156572,37.14459291659751,1,1
127.07819180713516,37.144365977078856,0,1
127.07819893300244,37.14413919430032,0,0
127.07820338293344,37.14391323440737,0,0
127.07820783286444,37.14368727451442,0,0
127.07821228279542,37.14346131462147,0,0
127.07821673272642,37.14323535472852,1,1
127.07822118265742,37.14300939483557,1,1
127.0782256325884,37.14278343494262,0,0
127.0782300825194,37.14255747504967,0,0
127.07823453245038,37.14233151515672,0,0
127.07823863531812,37.14210508844017,1,1
127.0782401930553,37.1418752383505,1,1
127.07824062338622,37.14164652151527,1,1
127.07823936260776,37.14141950456168,1,1
127.07823837355032,37.14119263320895,0,0
127.07823937711368,37.14096682959572,1,1
127.078240380677,37.14074102598249,0,1
127.07348922997592,37.14399732568293,0,0
127.07320016229374,37.14399307453083,0,0
127.0729181115474,37.14399837355281,0,0
127.07263586232166,37.14400354640736,0,0
127.07235215758053,37.14400779403404,0,0
127.07206845283936,37.14401204166072,0,0
127.0717847480982,37.14401628928741,0,0
127.07150144688484,37.144017611963086,0,0
127.07121975978252,37.144007234834746,0,0
127.0709380726802,37.143996857706405,0,0
127.07065638557788,37.143986480578064,0,0
127.07037480654074,37.14397383447346,0,0
127.07009326952895,37.14396030598919,0,0
127.06981173251717,37.14394677750492,0,0
127.06953019550538,37.143933249020655,0,0
127.0692486584936,37.14391972053639,0,0
127.06896685700636,37.14390651778148,0,0
127.06868503252127,37.14389334335087,0,0
127.07458804674012,37.15539621827955,0,0
127.07467903439368,37.15518049096487,0,0
127.06830828892386,37.15676352223129,0,0
127.06810314162712,37.15660858215581,0,0
127.06789799433037,37.15645364208033,0,0
127.06830828892386,37.15676352223129,0,0
127.0685339581802,37.15689854850742,0,0
127.06875962743658,37.15703357478356,0,0
127.06898529669292,37.157168601059695,0,0
127.06921135400728,37.15730912462966,0,0
127.0694426043618,37.15744198086114,0,0
127.06966842223478,37.15757773736773,0,0
127.06988984423968,37.15771883703669,0,0
127.07011540817255,37.1578574761572,0,0
127.06369676569724,37.15898028681055,0,0
127.06368042101604,37.15920868420314,0,0
127.06361500087412,37.15942967976008,0,0
127.06351757816128,37.15964265059616,0,0
127.05713986188351,37.14256507799115,0,0
127.05710650167372,37.14234116704092,0,0
127.0570731414639,37.14211725609069,0,0
127.05703978125408,37.14189334514046,0,0
127.05700642104428,37.14166943419024,0,0
127.05697306083448,37.14144552324,0,0
127.05693970062464,37.141221612289776,0,0
127.05690634041484,37.14099770133954,0,0
127.05687298020504,37.14077379038931,0,0
127.05683961999522,37.140549879439085,0,0
127.0568062597854,37.14032596848885,0,0
127.0567728995756,37.14010205753863,0,0
127.05673953936578,37.1398781465884,0,0
127.06830828892386,37.15676352223129,0,0
127.06813547966688,37.15694620909758,0,0
127.06804332112344,37.15716919392374,0,0
127.06805121407952,37.1574032461178,0,0
127.06807050365596,37.15763304875237,0,0
127.06809008069992,37.15786132040753,0,0
127.06812483234413,37.15809197537874,0,0
127.0681408645532,37.15831818768399,0,0
127.0681568967623,37.15854439998924,0,0
127.0681729289714,37.15877061229449,0,0
127.06818687317325,37.15900233660847,0,0
127.06820744786047,37.15922763168709,0,0
127.06731610038467,37.14360064766565,0,0
127.06739907411011,37.14382453206507,0,0
127.0674492057713,37.144053338619706,0,0
127.06749053184502,37.14427945116986,0,0
127.06753185791877,37.14450556372002,0,0
127.06731610038467,37.14360064766565,0,0
127.06721111055388,37.1433889243065,0,0
127.06710656309356,37.14317705581234,0,0
127.0670052596834,37.14296412299469,0,0
127.06690395627324,37.14275119017705,0,0
127.06680269513448,37.14253703260247,0,0
127.06670145043462,37.14232239873352,0,0
127.06685079918142,37.14219006916158,0,0
127.06713344473266,37.14221198012338,0,0
127.0674160902839,37.14223389108517,0,0
127.06148717807034,37.13980101534285,0,0
127.06149423242891,37.14002688527943,0,0
127.0615012867875,37.14025275521602,0,0
127.0615083411461,37.1404786251526,0,0
127.06151539550468,37.14070449508919,0,0
127.06152244986326,37.140930365025774,0,0
127.06152950422184,37.14115623496236,0,0
127.06153655858044,37.14138210489895,0,0
127.06154361293902,37.14160797483553,0,0
127.06155563222768,37.14183367405101,0,0
127.06157096146973,37.14205925945241,0,0
127.06158629071176,37.14228484485381,0,0
127.0616016199538,37.142510430255214,0,0
127.06161694919584,37.14273601565662,0,0
127.06163227843788,37.142961601058026,0,0
127.05620332593132,37.134184905019126,1,1
127.05648562748142,37.13418222501241,0,0
127.05676792903152,37.13417954500569,0,0
127.05705023058162,37.13417686499898,0,0
127.05733253213172,37.13417418499226,1,1
127.0576148336818,37.13417150498554,1,1
127.05789713523193,37.13416882497882,1,1
127.058179436782,37.134166144972106,1,1
127.05846173833211,37.13416346496539,1,1
127.05874418766166,37.13416088473488,1,1
127.05902689971022,37.13415848188428,1,1
127.05930961175878,37.13415607903368,1,1
127.05959232380734,37.13415367618308,0,0
127.05987649760972,37.13415618175368,1,1
127.06016164591465,37.134161959605066,1,1
127.06901628491332,37.14235412766368,0,0
127.0693014100937,37.14237453094579,0,0
127.06958324252147,37.14239519309857,0,0
127.06986403513262,37.14241593699999,0,0
127.0701448277438,37.14243668090141,0,0
127.07042562035495,37.14245742480283,0,0
127.07070641296612,37.14247816870425,0,0
127.07428907581462,37.14278819145149,1,1
127.07400188633106,37.14276170272536,1,1
127.07808053854345,37.14308831255665,1,1
127.07836890567953,37.14310002855392,0,1
127.0782306908616,37.136966137949145,0,1
127.07823536258176,37.13719470164538,1,1
127.07576060007892,37.16168073734924,0,0
127.07586696812484,37.16161370083636,0,0
127.07607426123796,37.161461235774986,0,0
127.07628155435108,37.16130877071362,0,0
127.0764888474642,37.161156305652256,0,0
127.07669614057734,37.16100384059089,0,0
127.07690343369046,37.160851375529525,0,0
127.08321550869114,37.15951844672525,0,0
127.082998364751,37.1593608683527,0,0
127.08277008589612,37.15921228877095,0,0
127.0825153163621,37.15909646652731,0,0
127.08224785134692,37.15900683969071,0,1
127.08198231181576,37.15892496477984,0,0
127.08409762795576,37.15886998112904,0,0
127.08386285988875,37.159010734092064,0,0
127.08367375086512,37.15919425354797,0,0
127.08355793192938,37.15940989794029,0,0
127.08287848568524,37.15820303847883,0,0
127.08308045368187,37.15836573487271,0,0
127.08329499626971,37.15852202003256,0,0
127.08353682208347,37.15865728815327,0,0
127.08379600003028,37.158758657694975,0,0
127.08405602410396,37.15885462617261,0,0
127.04766344488954,37.14164942561358,1,1
127.04742685703944,37.1415185436182,0,0
127.04716834046016,37.14142096335681,0,0
127.0758440380968,37.13587948249273,1,1
127.07556193757084,37.13588587121532,1,1
127.0758440380968,37.13587948249273,1,1
127.07605894531956,37.13587918406873,1,1
127.07634187811912,37.1358772010392,1,1
127.07662481091867,37.13587521800968,1,1
127.0769077437182,37.13587323498015,1,1
127.07719067651776,37.13587125195063,1,1
127.07747360931732,37.1358692689211,1,0
127.07984341130572,37.15249241580443,0,0
127.079575747344,37.15258673935691,0,0
127.07931351935932,37.15267123452702,0,0
127.07905129137464,37.15275572969712,0,0
127.07878906338996,37.15284022486723,0,0
127.0635760908058,37.149466436552025,0,0
127.06356452948552,37.14924113822279,0,0
127.06355296816524,37.14901583989355,0,0
127.063541406845,37.14879054156432,0,0
127.06352984552473,37.14856524323508,0,0
127.06347190329195,37.14698559037344,0,0
127.06348018075376,37.14721125506796,0,0
127.0634884582156,37.14743691976248,0,0
127.06349673567742,37.147662584457,0,0
127.06350501313923,37.14788824915152,0,0
127.06351329060108,37.14811391384604,0,0
127.0635215680629,37.148339578540565,0,0
127.06352984552473,37.14856524323508,0,0
127.06671670230168,37.148962050862266,0,0
127.06668863201868,37.14873382280162,0,0
127.04670631240776,37.13421152339462,1,1
127.04698124587811,37.13415252626361,0,1
127.04725704833888,37.13409387226721,0,1
127.04754365720548,37.13405106649468,0,0
127.04782368412008,37.13401456638248,0,0
127.04810650323624,37.13397875481823,0,0
127.04839874033202,37.13395882358686,0,0
127.0484107258095,37.133958525433776,0,0
127.04869498251593,37.13398096599262,0,0
127.0489728186242,37.13402327025298,0,0
127.04924881100573,37.13406918997141,0,1
127.04952005392128,37.13413849248829,1,1
127.04979129683684,37.13420779500517,1,1
127.04831467787976,37.13334218384388,0,0
127.0483422453383,37.13357672756039,0,0
127.04842167663872,37.13380542430024,0,0
127.07214412159928,37.13133210418909,0,1
127.07242575156144,37.13135598297215,0,0
127.07270738152366,37.131379861755214,0,0
127.07290221299904,37.13129240770007,0,0
127.0729069448854,37.13106435032267,0,0
127.07214412159928,37.13133210418909,0,1
127.07218065966042,37.13155932452348,1,1
127.07374293398334,37.15271445582145,0,0
127.07402818245173,37.15270169668792,0,0
127.07431061074531,37.15269728615207,0,0
127.07459303903892,37.15269287561622,0,0
127.06408840353456,37.135446935818464,1,1
127.0643443251277,37.1355421483427,1,1
127.06460481280897,37.13563015676765,1,1
127.06487500342752,37.1357028564816,1,1
127.06514938385487,37.13575658409738,1,1
127.065425735957,37.13580138366695,1,1
127.06570848687689,37.13582885909469,1,1
127.06599505901517,37.13583707293229,1,1
127.06628047349596,37.13584496399903,1,1
127.07450300330484,37.14879717444269,0,0
127.0745109795395,37.14902378927561,0,0
127.07451895577418,37.149250404108535,0,0
127.07452693200884,37.149477018941454,0,0
127.07453490824352,37.14970363377437,0,0
127.0745428844782,37.14993024860729,0,0
127.0762674176476,37.14875037477597,0,0
127.07628031811689,37.14897680611106,0,0
127.07629321858616,37.149203237446144,0,0
127.07630611905546,37.14942966878123,0,0
127.07631901952476,37.14965610011631,0,0
127.07633191999405,37.1498825314514,0,0
127.07657564882972,37.1569441482513,0,0
127.07667310516804,37.15716131356416,0,0
127.07737583335272,37.157425424794496,0,0
127.07709594320032,37.15738889399432,0,0
127.07685847219828,37.15726635763552,0,0
127.07737583335272,37.157425424794496,0,0
127.07730438577217,37.15720401702697,0,0
127.0746664242639,37.15358109261586,0,0
127.07465634930732,37.15335437163016,0,0
127.07464627435075,37.15312765064446,0,0
127.0746361993942,37.15290092965876,0,0
127.07454352257696,37.149948377793926,0,0
127.07455063046284,37.15017444892241,0,0
127.07455773834867,37.15040052005089,0,0
127.07456484623457,37.15062659117937,0,0
127.0745719541204,37.15085266230785,0,0
127.07457904520608,37.15107870534542,0,0
127.07458573308708,37.15130407420107,0,0
127.0745924209681,37.15152944305673,0,0
127.07459910884911,37.15175481191238,0,0
127.07460579673014,37.15198018076804,0,0
127.07461248461117,37.152205549623694,0,0
127.07461917249218,37.15243091847936,0,0
127.0746258603732,37.152656287335006,0,0
127.0746664242639,37.15358109261586,0,0
127.07494786374396,37.15355571251199,0,0
127.07522930322403,37.15353033240812,0,0
127.0755107427041,37.153504952304246,0,0
127.07699457004225,37.15335817255278,0,0
127.07671357225254,37.15338614875483,0,0
127.07643257446284,37.15341412495688,0,0
127.07615157667314,37.15344210115892,0,0
127.07587057888344,37.15347007736097,0,0
127.07699457004225,37.15335817255278,0,0
127.07709439327598,37.15357112218895,0,0
127.07719421650972,37.15378407182512,0,0
127.07729403974346,37.153997021461294,0,0
127.0773938629772,37.15420997109746,1,1
127.07822266493598,37.155888008814685,0,0
127.07811612601984,37.15567863102039,1,1
127.07800958710372,37.15546925322608,1,1
127.0779030481876,37.15525987543178,1,1
127.07779650927148,37.15505049763748,1,1
127.07769184484287,37.15484000896901,1,1
127.0775911637003,37.15462715969295,1,1
127.07749048255772,37.15441431041689,1,1
127.08120401287243,37.154981291197856,1,1
127.08094023353205,37.1550618968821,1,1
127.08067645419165,37.15514250256635,0,0
127.08041267485125,37.1552231082506,0,0
127.08014889551086,37.15530371393485,0,0
127.07988430339891,37.15538397422054,0,0
127.079619711287,37.15546423450623,0,0
127.07935511917506,37.155544494791926,0,0
127.07909052706312,37.15562475507762,0,0
127.07882593495118,37.15570501536331,0,0
127.07856134283924,37.155785275649,0,0
127.07829675072732,37.15586553593469,0,0
127.07875267341944,37.15898095937192,1,1
127.07877965576904,37.15875036001662,1,1
127.07877824022955,37.1585234651014,1,1
127.0787728587566,37.15829712102679,1,1
127.07876523342568,37.15807187350463,1,1
127.07875760809476,37.15784662598246,1,1
127.07874998276384,37.15762137846029,1,1
127.07874027473834,37.15739622695075,1,1
127.07873028270902,37.15717108853385,1,1
127.07727580673992,37.15711545391996,0,0
127.07722191206744,37.156888101009926,0,0
127.07720250998534,37.15680625396232,0,0
127.07714154026404,37.15658435764012,0,0
127.07657564882972,37.1569441482513,0,0
127.07685058793308,37.15688366829999,0,0
127.0771255270364,37.15682318834868,0,0
127.07814154431456,37.15663023137003,0,0
127.07786535774711,37.1566820027207,0,0
127.07758917117972,37.15673377407138,0,0
127.0773129846123,37.156785545422046,0,0
127.07814154431456,37.15663023137003,0,0
127.07824049756526,37.156845885064,0,0
127.07657564882972,37.1569441482513,0,0
127.0764936371416,37.15672058487149,0,0
127.07871920431006,37.15695207616036,1,1
127.07843349699456,37.15698016881005,0,0
127.07727580673992,37.15711545391996,0,0
127.07755623582575,37.15708205056559,0,0
127.07783666491156,37.157048647211234,0,0
127.07811709399738,37.15701524385687,0,0
127.07822266493598,37.155888008814685,0,0
127.07795129423349,37.155959115982725,0,0
127.0776796360455,37.15602724680409,0,0
127.0774068279155,37.15608347223877,0,0
127.07713401978548,37.156139697673446,0,0
127.07577171922227,37.15639553552341,0,0
127.07605075344372,37.15635008433603,0,0
127.07632439854729,37.15629734357713,0,0
127.07659804365085,37.15624460281824,0,0
127.07687168875442,37.15619186205934,0,0
127.07701398420828,37.15616443686471,0,0
127.07709146753048,37.15638947205941,0,0
127.07814154431456,37.15663023137003,0,0
127.07794539774254,37.1564712012716,0,0
127.07775103252338,37.15631040125853,0,0
127.07747520554464,37.15636254824264,0,0
127.07719937856592,37.15641469522675,0,0
127.07644059534132,37.15656378654772,0,0
127.0767153809714,37.1565094872116,0,0
127.07699016660152,37.15645518787548,0,0
127.07737583335272,37.157425424794496,0,0
127.077659009735,37.15741815142672,0,0
127.07794218611728,37.15741087805895,0,0
127.07822536249957,37.15740360469117,0,0
127.0783565126161,37.15724510607706,0,0
127.07831636214836,37.15701890536488,0,0
127.05713986188351,37.14256507799115,0,0
127.05742556726376,37.14259808387776,0,0
127.05771045824926,37.14259437681094,0,0
127.05799595126116,37.14258905205103,0,0
127.0582838523787,37.14257725651871,0,0
127.05856792288732,37.1425680363941,0,0
127.05885073755208,37.14256044487278,0,0
127.05913336750504,37.14255611461798,0,0
127.05942696937193,37.14257477422589,0,0
127.05970658275864,37.142632540845696,0,0
127.05997151454991,37.14254264101129,0,0
127.0602392327164,37.142436935882415,0,0
127.06049548574812,37.14253426141659,0,0
127.06072076826196,37.142675663311685,0,0
127.06095647365578,37.14280153091386,0,0
127.06120153693418,37.14291698183023,0,0
127.06144969365631,37.14302911497444,0,0
127.06847796201674,37.16149398619282,1,1
127.06838476815253,37.16127501747079,0,1
127.06834674166905,37.16105104401623,0,0
127.0683225070307,37.16082581937854,0,0
127.06830296637293,37.16059963647336,0,0
127.06828851086073,37.16037241544508,0,0
127.06827390683009,37.1601435374558,0,0
127.06825889017615,37.15991383309989,0,0
127.06824286660922,37.15968800344185,0,0
127.06822684304228,37.15946217378381,0,0
127.073707262673,37.151079506951575,0,0
127.07342525888862,37.151087104091154,0,0
127.0731432551042,37.151094701230726,0,0
127.07286124069776,37.15110219771125,0,0
127.07257897136216,37.151107278374575,0,0
127.07229670202652,37.151112359037896,0,0
127.0720144326909,37.15111743970122,0,0
127.07173216335528,37.15112252036454,0,0
127.07144648124408,37.15112745483425,0,0
127.07115321676626,37.151133224331694,0,0
127.06853848378904,37.14388649264695,0,0
127.06852766024592,37.14411379747927,0,0
127.0685168367028,37.14434110231159,0,0
127.06883024297392,37.16105605216997,1,1
127.06898345261382,37.16086239274047,1,1
127.0691382963826,37.1606709775594,1,1
127.06929314015136,37.16047956237832,1,1
127.06944891803676,37.16028773437213,1,1
127.06960924125973,37.16009189578965,1,1
127.06977578183484,37.15988595087909,1,1
127.07119309664095,37.15812737701751,0,0
127.07104225885396,37.15831938007826,0,1
127.07364201545928,37.14881129651507,0,0
127.0736490095578,37.14903826822291,1,1
127.07365600365634,37.14926523993076,1,1
127.07366299915832,37.14949218478819,1,1
127.07367001079996,37.14971882086596,1,1
127.0736770224416,37.14994545694373,1,1
127.07368313316074,37.15017225563318,1,1
127.0736891655388,37.15039906846278,1,1
127.07369519791688,37.15062588129238,1,1
127.07370123029494,37.15085269412198,1,1
127.073707262673,37.151079506951575,0,0
127.07351444324796,37.145104199954176,1,1
127.07350927659384,37.14487738145597,1,1
127.07350410993976,37.14465056295776,1,1
127.07349894328564,37.14442374445956,1,1
