사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2009061600100148,2009년 6월 16일 08시,화요일,경기도 오산시 내삼미동,경상사고,0,0,4,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승합,여,35세,경상
2009061600100597,2009년 6월 16일 22시,화요일,경기도 오산시 원동,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,46세,상해없음,승용,남,28세,경상
2009061800100343,2009년 6월 18일 15시,목요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,61세,상해없음,보행자,여,4세,중상
2009062600100299,2009년 6월 26일 13시,금요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,기타불명,기타불명,기타불명,보행자,남,6세,경상
2009062800100216,2009년 6월 28일 12시,일요일,경기도 오산시 양산동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,보행자,남,4세,중상
2009072100100426,2009년 7월 21일 16시,화요일,경기도 오산시 오산동,경상사고,0,0,2,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,여,35세,경상
2009072100100530,2009년 7월 21일 19시,화요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,34세,상해없음,보행자,남,5세,중상
2009072200100253,2009년 7월 22일 12시,수요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,45세,상해없음,보행자,남,9세,경상
2009072300100158,2009년 7월 23일 09시,목요일,경기도 오산시 원동,중상사고,0,2,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,여,11세,중상
2009072600100380,2009년 7월 26일 18시,일요일,경기도 오산시 원동,중상사고,0,1,4,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,승용,남,29세,중상
2009072900100264,2009년 7월 29일 11시,수요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,37세,상해없음,보행자,여,8세,중상
2009073100100189,2009년 7월 31일 10시,금요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,5세,중상
2009080100100216,2009년 8월 1일 10시,토요일,경기도 오산시 오산동,경상사고,0,0,4,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,승용,남,32세,경상
2009081000100252,2009년 8월 10일 12시,월요일,경기도 오산시 오산동,경상사고,0,0,6,1,차대차 - 추돌 - 주정차중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,기타불명,화물,남,56세,경상
2009090200100427,2009년 9월 2일 17시,수요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,12세,경상,승용,여,54세,상해없음
2009091300100131,2009년 9월 13일 07시,일요일,경기도 오산시 고현동,중상사고,0,3,3,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,35세,경상
2009091800100209,2009년 9월 18일 09시,금요일,경기도 오산시 누읍동,중상사고,0,1,2,0,차대차 - 측면직각충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,특수,남,40세,경상,승용,여,33세,중상
2009092000100168,2009년 9월 20일 08시,일요일,경기도 오산시 부산동,중상사고,0,1,1,0,차대차 - 측면직각충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,30세,상해없음,승용,남,31세,중상
2009092400100264,2009년 9월 24일 12시,목요일,경기도 오산시 가수동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,52세,상해없음,보행자,남,9세,중상
2009092400100356,2009년 9월 24일 15시,목요일,경기도 오산시 수청동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,37세,상해없음,보행자,남,2세,경상
2009100100100559,2009년 10월 1일 17시,목요일,경기도 오산시 은계동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,남,12세,경상
2009101400100343,2009년 10월 14일 14시,수요일,경기도 오산시 수청동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,25세,상해없음,보행자,여,8세,경상
2009101700100598,2009년 10월 17일 17시,토요일,경기도 오산시 수청동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,39세,상해없음,보행자,여,7세,중상
2009102100100188,2009년 10월 21일 09시,수요일,경기도 오산시 고현동,경상사고,0,0,3,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,49세,상해없음,승용,여,30세,경상
2009102300100423,2009년 10월 23일 16시,금요일,경기도 오산시 원동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,30세,상해없음,보행자,남,4세,경상
2009102900100331,2009년 10월 29일 15시,목요일,경기도 오산시 갈곶동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,자전거,남,12세,경상
2009110200100297,2009년 11월 2일 13시,월요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,50세,상해없음,보행자,남,10세,경상
2009112700100371,2009년 11월 27일 16시,금요일,경기도 오산시 원동,경상사고,0,0,4,0,차대차 - 추돌 - 진행중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,승용,남,36세,경상
2009112900100424,2009년 11월 29일 17시,일요일,경기도 오산시 고현동,경상사고,0,0,2,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 습기,비,단일로 - 기타,승용,여,28세,상해없음,,,,
2009121300100439,2009년 12월 13일 19시,일요일,경기도 오산시 부산동,경상사고,0,0,9,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,50세,상해없음,승용,남,28세,경상
2010011300100099,2010년 1월 13일 06시,수요일,경기도 오산시 내삼미동,경상사고,0,0,3,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,화물,남,55세,상해없음,승용,남,40세,경상
2010021400100203,2010년 2월 14일 14시,일요일,경기도 오산시 오산동,경상사고,0,0,3,0,차대차 - 측면직각충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승합,여,43세,기타불명,승용,남,30세,경상
2010021700100239,2010년 2월 17일 15시,수요일,경기도 오산시 은계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,남,7세,경상
2010022600100336,2010년 2월 26일 14시,금요일,경기도 오산시 세교동,중상사고,0,3,0,0,차대차 - 측면직각충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,52세,기타불명,승용,여,42세,중상
2010030200100250,2010년 3월 2일 14시,화요일,경기도 오산시 궐동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,33세,상해없음,보행자,남,8세,중상
2010030900100376,2010년 3월 9일 18시,화요일,경기도 오산시 오산동,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,포장 - 습기,비,교차로 - 교차로안,승용,남,47세,상해없음,승용,여,36세,경상
2010031200100462,2010년 3월 12일 21시,금요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,보행자,남,12세,중상
2010031300100012,2010년 3월 13일 00시,토요일,경기도 오산시 원동,경상사고,0,0,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,40세,상해없음,승용,남,41세,경상
2010032800100378,2010년 3월 28일 18시,일요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,32세,상해없음,보행자,남,4세,중상
2010032800100379,2010년 3월 28일 18시,일요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,32세,상해없음,보행자,남,4세,중상
2010040100100529,2010년 4월 1일 21시,목요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,여,5세,중상
2010040400100433,2010년 4월 4일 20시,일요일,경기도 오산시,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,46세,상해없음,승용,남,27세,경상
2010041100100244,2010년 4월 11일 14시,일요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,여,11세,경상
2010041700100254,2010년 4월 17일 12시,토요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 횡단중,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,48세,상해없음,보행자,남,8세,중상
2010050100100269,2010년 5월 1일 12시,토요일,경기도 오산시 원동,경상사고,0,0,10,0,차대차 - 추돌 - 주정차중,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,24세,상해없음,승용,여,49세,경상
