lat,lon,mean,geometry
37.127002975041,127.079344647843,29.912499999999998,"(37.127002975041, 127.079344647843)"
37.127004970973296,127.0799075191,6.57142857142857,"(37.127004970973296, 127.0799075191)"
37.1270069642332,127.080470390413,0.9383333333333334,"(37.1270069642332, 127.080470390413)"
37.1270089548207,127.081033261782,0.5066666666666667,"(37.1270089548207, 127.081033261782)"
37.127028713715504,127.086661978493,4.078181818181818,"(37.127028713715504, 127.086661978493)"
37.127326867309996,127.045006910922,2.52,"(37.127326867309996, 127.045006910922)"
37.1274090873155,127.066958926542,231.14999999999998,"(37.1274090873155, 127.066958926542)"
37.1274111420731,127.06752179989901,225.8816666666667,"(37.1274111420731, 127.06752179989901)"
37.1274193343795,127.069773293896,88.22083333333332,"(37.1274193343795, 127.069773293896)"
37.12742137577511,127.07033616753799,29.76625,"(37.12742137577511, 127.07033616753799)"
37.127423414498296,127.070899041236,9.136249999999999,"(37.127423414498296, 127.070899041236)"
37.127427483927605,127.072024788802,5.398,"(37.127427483927605, 127.072024788802)"
37.1274335680284,127.073713410574,1.08,"(37.1274335680284, 127.073713410574)"
37.1274355907172,127.074276284611,5.760833333333333,"(37.1274355907172, 127.074276284611)"
37.1274376107335,127.074839158704,17.855,"(37.1274376107335, 127.074839158704)"
37.127439628077504,127.07540203285299,9.785000000000002,"(37.127439628077504, 127.07540203285299)"
37.1274416427491,127.075964907058,25.900833333333328,"(37.1274416427491, 127.075964907058)"
37.1274436547483,127.076527781319,15.252499999999996,"(37.1274436547483, 127.076527781319)"
37.127445664075,127.07709065563499,7.962500000000001,"(37.127445664075, 127.07709065563499)"
37.127447670729396,127.07765353000799,17.263333333333332,"(37.127447670729396, 127.07765353000799)"
37.127453674658,127.07934215346,15.47,"(37.127453674658, 127.07934215346)"
37.1274556706227,127.079905028055,10.043333333333331,"(37.1274556706227, 127.079905028055)"
37.1274576639149,127.080467902705,9.828333333333335,"(37.1274576639149, 127.080467902705)"
37.127459654534796,127.081030777411,1.6275,"(37.127459654534796, 127.081030777411)"
37.1274656103599,127.08271940186,0.19714285714285712,"(37.1274656103599, 127.08271940186)"
37.1274695675479,127.083845151768,0.53,"(37.1274695675479, 127.083845151768)"
37.127473514046294,127.084970901895,0.21749999999999997,"(37.127473514046294, 127.084970901895)"
37.1274774498549,127.08609665224199,0.1,"(37.1274774498549, 127.08609665224199)"
37.1274794137506,127.086659527497,2.4471428571428575,"(37.1274794137506, 127.086659527497)"
37.1274813749738,127.087222402807,2.2591666666666668,"(37.1274813749738, 127.087222402807)"
37.1274833335247,127.08778527817101,13.259166666666667,"(37.1274833335247, 127.08778527817101)"
37.127777564832705,127.045004212897,2.018,"(37.127777564832705, 127.045004212897)"
37.127857728710296,127.066393482041,97.10083333333331,"(37.127857728710296, 127.066393482041)"
37.1278597861737,127.066956358678,273.35583333333335,"(37.1278597861737, 127.066956358678)"
37.127861840964705,127.067519235373,153.535,"(37.127861840964705, 127.067519235373)"
37.1278638930832,127.068082112124,148.08416666666668,"(37.1278638930832, 127.068082112124)"
37.127867989303,127.06920786579799,93.3575,"(37.127867989303, 127.06920786579799)"
37.1278700334042,127.06977074272,72.63083333333334,"(37.1278700334042, 127.06977074272)"
37.127872074833,127.070333619699,47.00874999999999,"(37.127872074833, 127.070333619699)"
37.1278822418901,127.073148005443,1.008,"(37.1278822418901, 127.073148005443)"
37.1278842672842,127.073710882761,14.504000000000001,"(37.1278842672842, 127.073710882761)"
37.1278862900059,127.074273760135,12.94222222222222,"(37.1278862900059, 127.074273760135)"
37.127888310055106,127.074836637565,4.817777777777778,"(37.127888310055106, 127.074836637565)"
37.1278903274318,127.075399515052,7.708181818181819,"(37.1278903274318, 127.075399515052)"
37.1278923421361,127.075962392594,23.096666666666664,"(37.1278923421361, 127.075962392594)"
37.127894354168,127.076525270193,6.993333333333333,"(37.127894354168, 127.076525270193)"
37.1278963635274,127.07708814784701,2.9299999999999997,"(37.1278963635274, 127.07708814784701)"
37.1278983702143,127.077651025557,12.714999999999998,"(37.1278983702143, 127.077651025557)"
37.127900374228794,127.078213903323,16.896666666666665,"(37.127900374228794, 127.078213903323)"
37.1279023755709,127.07877678114401,10.156666666666666,"(37.1279023755709, 127.07877678114401)"
37.1279043742404,127.079339659021,18.35083333333333,"(37.1279043742404, 127.079339659021)"
37.1279063702376,127.07990253695401,8.188333333333334,"(37.1279063702376, 127.07990253695401)"
37.127908363562206,127.080465414942,20.615,"(37.127908363562206, 127.080465414942)"
37.1279103542144,127.081028292985,14.365833333333335,"(37.1279103542144, 127.081028292985)"
37.12791234219421,127.081591171084,1.6275,"(37.12791234219421, 127.081591171084)"
37.1279163101363,127.082716927447,0.565,"(37.1279163101363, 127.082716927447)"
37.127918290098705,127.083279805711,0.62125,"(37.127918290098705, 127.083279805711)"
37.127930113751205,127.086657076447,3.1740000000000004,"(37.127930113751205, 127.086657076447)"
37.1279320750063,127.087219955094,4.302499999999999,"(37.1279320750063, 127.087219955094)"
37.127934033589,127.087782833796,56.951666666666675,"(37.127934033589, 127.087782833796)"
37.1279359894991,127.088345712552,68.80083333333333,"(37.1279359894991, 127.088345712552)"
37.1279379427369,127.088908591363,7.653636363636363,"(37.1279379427369, 127.088908591363)"
37.128223936202396,127.043875759495,4.536666666666667,"(37.128223936202396, 127.043875759495)"
37.128228262320796,127.04500151481199,2.8250000000000006,"(37.128228262320796, 127.04500151481199)"
37.1283084275006,127.066390910783,229.69583333333335,"(37.1283084275006, 127.066390910783)"
37.1283104849974,127.066953790758,266.96250000000003,"(37.1283104849974, 127.066953790758)"
37.1283125398218,127.06751667078998,135.70416666666665,"(37.1283125398218, 127.06751667078998)"
37.1283145919736,127.068079550879,95.73666666666666,"(37.1283145919736, 127.068079550879)"
37.128316641453,127.06864243102501,124.04583333333333,"(37.128316641453, 127.06864243102501)"
37.128318688259895,127.069205311227,245.39166666666665,"(37.128318688259895, 127.069205311227)"
37.12832073239429,127.069768191487,150.20166666666668,"(37.12832073239429, 127.069768191487)"
37.1283227738563,127.070331071804,59.48416666666666,"(37.1283227738563, 127.070331071804)"
37.1283248126457,127.07089395217699,14.135000000000002,"(37.1283248126457, 127.07089395217699)"
37.128326848762704,127.071456832607,6.534285714285715,"(37.128326848762704, 127.071456832607)"
37.1283288822071,127.072019713093,2.79,"(37.1283288822071, 127.072019713093)"
37.1283309129791,127.072582593636,8.5925,"(37.1283309129791, 127.072582593636)"
37.128332941078604,127.073145474235,16.786,"(37.128332941078604, 127.073145474235)"
37.128334966505605,127.073708354891,26.686666666666664,"(37.128334966505605, 127.073708354891)"
37.1283369892601,127.074271235602,30.525000000000002,"(37.1283369892601, 127.074271235602)"
37.128339009342106,127.07483411636998,12.425555555555555,"(37.128339009342106, 127.07483411636998)"
37.1283410267516,127.075396997195,7.350000000000001,"(37.1283410267516, 127.075396997195)"
37.128343041488705,127.07595987807501,18.703333333333333,"(37.128343041488705, 127.07595987807501)"
37.128345053553204,127.076522759011,2.8000000000000003,"(37.128345053553204, 127.076522759011)"
37.1283490696648,127.07764852105,10.563749999999999,"(37.1283490696648, 127.07764852105)"
37.1283510737118,127.07821140215401,6.934,"(37.1283510737118, 127.07821140215401)"
37.128353075086395,127.07877428331301,11.933000000000002,"(37.128353075086395, 127.07877428331301)"
37.1283550737884,127.07933716452699,28.063333333333333,"(37.1283550737884, 127.07933716452699)"
37.128357069818,127.079900045798,28.632499999999997,"(37.128357069818, 127.079900045798)"
37.128359063175004,127.080462927123,12.423333333333332,"(37.128359063175004, 127.080462927123)"
37.1283610538596,127.08102580850401,15.768181818181818,"(37.1283610538596, 127.08102580850401)"
37.1283630418716,127.08158868993999,16.204166666666666,"(37.1283630418716, 127.08158868993999)"
37.1283650272112,127.082151571432,1.6175,"(37.1283650272112, 127.082151571432)"
37.128368989872705,127.08327733458,0.8109999999999999,"(37.128368989872705, 127.08327733458)"
37.128376883125796,127.085528861536,3.3333333333333335,"(37.128376883125796, 127.085528861536)"
37.128378849757794,127.086091743411,9.055000000000001,"(37.128378849757794, 127.086091743411)"
37.1283808137173,127.086654625342,17.9025,"(37.1283808137173, 127.086654625342)"
37.1283827750043,127.087217507327,106.53416666666665,"(37.1283827750043, 127.087217507327)"
37.1283847336187,127.087780389366,89.65333333333332,"(37.1283847336187, 127.087780389366)"
37.128386689560706,127.08834327146002,241.9391666666667,"(37.128386689560706, 127.08834327146002)"
37.1283886428301,127.088906153608,36.58399999999999,"(37.1283886428301, 127.088906153608)"
37.1286659491387,127.041621531414,6.7525,"(37.1286659491387, 127.041621531414)"
37.128672466482705,127.043310173769,4.530833333333333,"(37.128672466482705, 127.043310173769)"
37.1286746335857,127.043873054675,2.6028571428571428,"(37.1286746335857, 127.043873054675)"
37.12867679801629,127.044435935641,6.9071428571428575,"(37.12867679801629, 127.044435935641)"
37.1286789597743,127.044998816667,23.075,"(37.1286789597743, 127.044998816667)"
37.1287591262564,127.066388339467,253.4125,"(37.1287591262564, 127.066388339467)"
37.1287611837866,127.06695122278,149.00750000000002,"(37.1287611837866, 127.06695122278)"
37.1287632386443,127.067514106149,184.2775,"(37.1287632386443, 127.067514106149)"
37.1287652908296,127.068076989576,53.113333333333344,"(37.1287652908296, 127.068076989576)"
37.1287673403422,127.06863987306002,191.92833333333337,"(37.1287673403422, 127.06863987306002)"
37.128769387182395,127.06920275659999,250.02,"(37.128769387182395, 127.06920275659999)"
37.12877143135,127.069765640198,270.56916666666666,"(37.12877143135, 127.069765640198)"
37.128773472845104,127.070328523852,59.80416666666667,"(37.128773472845104, 127.070328523852)"
37.128775511667705,127.070891407563,46.19166666666667,"(37.128775511667705, 127.070891407563)"
37.128777547817705,127.07145429133001,60.344166666666666,"(37.128777547817705, 127.07145429133001)"
37.128779581295206,127.072017175154,26.635,"(37.128779581295206, 127.072017175154)"
37.128781612100205,127.07258005903499,42.968333333333334,"(37.128781612100205, 127.07258005903499)"
37.1287836402326,127.073142942971,89.37916666666666,"(37.1287836402326, 127.073142942971)"
37.128785665692504,127.07370582696501,80.19500000000001,"(37.128785665692504, 127.07370582696501)"
37.1287876884799,127.074268711014,53.98500000000001,"(37.1287876884799, 127.074268711014)"
37.1287897085947,127.07483159511999,25.095833333333335,"(37.1287897085947, 127.07483159511999)"
37.128791726037,127.075394479281,3.1783333333333332,"(37.128791726037, 127.075394479281)"
37.12879374080671,127.07595736349899,24.161666666666665,"(37.12879374080671, 127.07595736349899)"
37.1287957529039,127.076520247773,6.198333333333334,"(37.1287957529039, 127.076520247773)"
37.1287977623286,127.07708313210199,7.605,"(37.1287977623286, 127.07708313210199)"
37.12879976908079,127.077646016488,13.688749999999999,"(37.12879976908079, 127.077646016488)"
37.1288017731604,127.078208900929,3.385,"(37.1288017731604, 127.078208900929)"
37.1288037745674,127.078771785426,20.478333333333335,"(37.1288037745674, 127.078771785426)"
37.1288057733019,127.07933466997801,45.03083333333333,"(37.1288057733019, 127.07933466997801)"
37.1288077693639,127.079897554586,25.906363636363633,"(37.1288077693639, 127.079897554586)"
37.1288097627533,127.080460439249,31.09833333333334,"(37.1288097627533, 127.080460439249)"
37.1288117534702,127.081023323968,218.58416666666668,"(37.1288117534702, 127.081023323968)"
37.1288137415146,127.08158620874201,69.64999999999999,"(37.1288137415146, 127.08158620874201)"
37.128815726886394,127.08214909357099,29.558333333333326,"(37.128815726886394, 127.08214909357099)"
37.1288177095856,127.08271197845501,1.5766666666666669,"(37.1288177095856, 127.08271197845501)"
37.1288196896123,127.083274863394,1.6588888888888886,"(37.1288196896123, 127.083274863394)"
37.1288216669664,127.083837748389,0.14500000000000002,"(37.1288216669664, 127.083837748389)"
37.1288256136571,127.084963518542,0.31200000000000006,"(37.1288256136571, 127.084963518542)"
37.1288275829936,127.085526403701,7.388181818181818,"(37.1288275829936, 127.085526403701)"
37.1288295496575,127.086089288914,14.665,"(37.1288295496575, 127.086089288914)"
37.1288315136489,127.08665217418199,71.26666666666667,"(37.1288315136489, 127.08665217418199)"
37.1288334749678,127.087215059505,277.3,"(37.1288334749678, 127.087215059505)"
37.128835433614,127.08777794488199,241.12166666666667,"(37.128835433614, 127.08777794488199)"
37.1288373895878,127.088340830313,184.94499999999996,"(37.1288373895878, 127.088340830313)"
37.1288393428889,127.088903715799,144.90333333333334,"(37.1288393428889, 127.088903715799)"
37.1291166463464,127.041618813183,10.145000000000001,"(37.1291166463464, 127.041618813183)"
37.129123163796294,127.043307465551,1.962857142857143,"(37.129123163796294, 127.043307465551)"
37.129127495400205,127.044433234099,18.695714285714285,"(37.129127495400205, 127.044433234099)"
37.129129657193396,127.04499611846201,38.11666666666667,"(37.129129657193396, 127.04499611846201)"
37.1292098249776,127.066385768095,445.63916666666665,"(37.1292098249776, 127.066385768095)"
37.1292118825413,127.066948654745,468.26416666666665,"(37.1292118825413, 127.066948654745)"
37.1292139374324,127.067511541452,307.8158333333333,"(37.1292139374324, 127.067511541452)"
37.129215989651,127.068074428216,459.81333333333345,"(37.129215989651, 127.068074428216)"
37.1292180391969,127.06863731503799,180.85833333333335,"(37.1292180391969, 127.06863731503799)"
37.1292200860703,127.069200201916,447.5175000000001,"(37.1292200860703, 127.069200201916)"
37.1292221302712,127.06976308885099,287.87583333333333,"(37.1292221302712, 127.06976308885099)"
37.1292241717994,127.07032597584299,246.25333333333333,"(37.1292241717994, 127.07032597584299)"
37.129226210655105,127.070888862892,158.01250000000002,"(37.129226210655105, 127.070888862892)"
37.1292282468382,127.07145174999701,57.10916666666666,"(37.1292282468382, 127.07145174999701)"
37.1292302803487,127.072014637159,24.089166666666667,"(37.1292302803487, 127.072014637159)"
37.129232311186705,127.072577524377,55.229166666666664,"(37.129232311186705, 127.072577524377)"
37.1292343393521,127.073140411651,77.46333333333335,"(37.1292343393521, 127.073140411651)"
37.1292363648449,127.073703298982,102.47166666666668,"(37.1292363648449, 127.073703298982)"
37.1292383876651,127.07426618637,24.336000000000002,"(37.1292383876651, 127.07426618637)"
37.1292404078127,127.074829073813,2.51,"(37.1292404078127, 127.074829073813)"
37.12924242528779,127.07539196131201,6.010000000000001,"(37.12924242528779, 127.07539196131201)"
37.1292444400903,127.07595484886801,2.580833333333333,"(37.1292444400903, 127.07595484886801)"
37.1292464522202,127.07651773647899,2.6024999999999996,"(37.1292464522202, 127.07651773647899)"
37.1292484616775,127.077080624147,3.0825,"(37.1292484616775, 127.077080624147)"
37.129250468462295,127.07764351187001,2.7258333333333336,"(37.129250468462295, 127.07764351187001)"
37.12925247257439,127.07820639964899,4.902727272727272,"(37.12925247257439, 127.07820639964899)"
37.129254474014,127.078769287483,28.38083333333333,"(37.129254474014, 127.078769287483)"
37.129256472781,127.079332175373,24.615833333333338,"(37.129256472781, 127.079332175373)"
37.1292584688753,127.079895063319,17.62333333333334,"(37.1292584688753, 127.079895063319)"
37.129260462297204,127.08045795132,54.23749999999999,"(37.129260462297204, 127.08045795132)"
37.1292624530464,127.081020839376,107.89166666666667,"(37.1292624530464, 127.081020839376)"
37.129264441123,127.08158372748801,179.07666666666668,"(37.129264441123, 127.08158372748801)"
37.129266426526996,127.082146615655,41.8825,"(37.129266426526996, 127.082146615655)"
37.1292684092585,127.082709503877,4.2875,"(37.1292684092585, 127.082709503877)"
37.1292703893174,127.083272392154,1.6600000000000001,"(37.1292703893174, 127.083272392154)"
37.1292723667036,127.083835280486,1.9862500000000003,"(37.1292723667036, 127.083835280486)"
37.1292743414173,127.08439816887301,0.392,"(37.1292743414173, 127.08439816887301)"
37.1292763134584,127.08496105731399,0.21375,"(37.1292763134584, 127.08496105731399)"
37.1292782828269,127.085523945811,107.73833333333334,"(37.1292782828269, 127.085523945811)"
37.12928024952279,127.08608683436199,80.085,"(37.12928024952279, 127.08608683436199)"
37.1292822135461,127.086649722968,153.455,"(37.1292822135461, 127.086649722968)"
37.129284174896796,127.08721261162901,103.20083333333332,"(37.129284174896796, 127.08721261162901)"
37.1292861335749,127.087775500343,223.73999999999998,"(37.1292861335749, 127.087775500343)"
37.1292880895804,127.088338389113,338.7116666666667,"(37.1292880895804, 127.088338389113)"
37.129290042913205,127.088901277936,84.99666666666667,"(37.129290042913205, 127.088901277936)"
37.129291993573496,127.089464166814,44.23250000000001,"(37.129291993573496, 127.089464166814)"
37.1295651656559,127.041053207552,2.752,"(37.1295651656559, 127.041053207552)"
37.129567343519604,127.041616094891,5.895,"(37.129567343519604, 127.041616094891)"
37.1295695187108,127.042178982292,2.2925000000000004,"(37.1295695187108, 127.042178982292)"
37.1295716912294,127.042741869752,4.09,"(37.1295716912294, 127.042741869752)"
37.1295760282488,127.04386764485399,8.05777777777778,"(37.1295760282488, 127.04386764485399)"
37.129578192749705,127.044430532496,30.841,"(37.129578192749705, 127.044430532496)"
37.1295803545779,127.04499342019699,22.279999999999994,"(37.1295803545779, 127.04499342019699)"
37.1295825137336,127.045556307959,8.252727272727272,"(37.1295825137336, 127.045556307959)"
37.12958682402729,127.04668208366199,0.19,"(37.12958682402729, 127.04668208366199)"
37.1295889751653,127.04724497160299,0.7766666666666667,"(37.1295889751653, 127.04724497160299)"
37.129606088056,127.051748077278,2.3125,"(37.129606088056, 127.051748077278)"
37.1296605236644,127.066383196665,385.4375,"(37.1296605236644, 127.066383196665)"
37.1296625812615,127.066946086653,888.2983333333332,"(37.1296625812615, 127.066946086653)"
37.129664636186,127.067508976698,813.8349999999999,"(37.129664636186, 127.067508976698)"
37.1296666884379,127.0680718668,765.6725000000001,"(37.1296666884379, 127.0680718668)"
37.1296687380171,127.068634756959,235.77333333333334,"(37.1296687380171, 127.068634756959)"
37.129670784923796,127.069197647175,174.6241666666667,"(37.129670784923796, 127.069197647175)"
37.1296728291578,127.069760537448,100.74833333333332,"(37.1296728291578, 127.069760537448)"
37.12967487071921,127.07032342777799,181.0858333333333,"(37.12967487071921, 127.07032342777799)"
37.129676909608,127.070886318164,30.89833333333333,"(37.129676909608, 127.070886318164)"
37.1296789458242,127.071449208607,75.75916666666667,"(37.1296789458242, 127.071449208607)"
37.1296809793678,127.072012099107,46.806666666666665,"(37.1296809793678, 127.072012099107)"
37.12968301023871,127.072574989663,113.9575,"(37.12968301023871, 127.072574989663)"
37.129685038436996,127.073137880275,143.76083333333332,"(37.129685038436996, 127.073137880275)"
37.1296870639628,127.073700770944,72.42636363636365,"(37.1296870639628, 127.073700770944)"
37.129689086815794,127.07426366166901,21.872500000000002,"(37.129689086815794, 127.07426366166901)"
37.1296911069963,127.07482655245,2.1033333333333335,"(37.1296911069963, 127.07482655245)"
37.1296931245041,127.075389443287,5.515833333333333,"(37.1296931245041, 127.075389443287)"
37.1296951393393,127.07595233418002,5.003333333333335,"(37.1296951393393, 127.07595233418002)"
37.1296971515019,127.07651522513001,0.8341666666666666,"(37.1296971515019, 127.07651522513001)"
37.1296991609919,127.07707811613501,1.3275,"(37.1296991609919, 127.07707811613501)"
37.1297011678092,127.07764100719601,2.294166666666667,"(37.1297011678092, 127.07764100719601)"
37.1297031719539,127.078203898312,6.260833333333334,"(37.1297031719539, 127.078203898312)"
37.129705173426,127.078766789485,19.955000000000002,"(37.129705173426, 127.078766789485)"
37.1297071722255,127.079329680713,21.843333333333334,"(37.1297071722255, 127.079329680713)"
37.1297091683523,127.079892571996,84.12583333333333,"(37.1297091683523, 127.079892571996)"
37.129711161806505,127.080455463335,78.86583333333334,"(37.129711161806505, 127.080455463335)"
37.129713152588,127.08101835472901,94.31166666666667,"(37.129713152588, 127.08101835472901)"
37.129715140696995,127.08158124617901,34.92666666666667,"(37.129715140696995, 127.08158124617901)"
37.1297171261333,127.08214413768299,93.8925,"(37.1297171261333, 127.08214413768299)"
37.1297191088969,127.082707029243,50.798333333333325,"(37.1297191088969, 127.082707029243)"
37.1297210889879,127.083269920858,2.2,"(37.1297210889879, 127.083269920858)"
37.1297270132252,127.08495859603201,74.64500000000001,"(37.1297270132252, 127.08495859603201)"
37.12972898262571,127.085521487867,26.65583333333333,"(37.12972898262571, 127.085521487867)"
37.1297309493535,127.08608437975599,74.31,"(37.1297309493535, 127.08608437975599)"
37.1297329134087,127.08664727169901,43.980833333333344,"(37.1297329134087, 127.08664727169901)"
37.129734874791296,127.087210163698,83.47583333333333,"(37.129734874791296, 127.087210163698)"
37.129736833501205,127.08777305575,209.9575,"(37.129736833501205, 127.08777305575)"
37.1297387895384,127.08833594785801,181.1783333333333,"(37.1297387895384, 127.08833594785801)"
37.1297407429031,127.088898840019,124.77083333333333,"(37.1297407429031, 127.088898840019)"
37.1297426935951,127.089461732235,59.55500000000001,"(37.1297426935951, 127.089461732235)"
37.1297446416144,127.090024624504,143.40333333333334,"(37.1297446416144, 127.090024624504)"
37.129750469636605,127.091713301638,757.2025,"(37.129750469636605, 127.091713301638)"
37.129752406965295,127.092276194124,584.7616666666667,"(37.129752406965295, 127.092276194124)"
37.1300158627592,127.041050485862,4.212000000000001,"(37.1300158627592, 127.041050485862)"
37.1300180406583,127.04161337654,8.414166666666668,"(37.1300180406583, 127.04161337654)"
37.1300202158848,127.04217626727801,3.6225,"(37.1300202158848, 127.04217626727801)"
37.130022388438604,127.042739158076,1.7590909090909093,"(37.130022388438604, 127.042739158076)"
37.130024558319896,127.04330204893499,3.184285714285714,"(37.130024558319896, 127.04330204893499)"
37.130026725528495,127.04386493985399,11.6,"(37.130026725528495, 127.04386493985399)"
37.1300288900646,127.044427830833,25.59454545454545,"(37.1300288900646, 127.044427830833)"
37.130031051928,127.04499072187201,3.8880000000000003,"(37.130031051928, 127.04499072187201)"
37.1300332111187,127.04555361297199,3.3728571428571428,"(37.1300332111187, 127.04555361297199)"
37.1300353676369,127.04611650413099,3.6757142857142853,"(37.1300353676369, 127.04611650413099)"
37.13003752148239,127.04667939535,6.677000000000001,"(37.13003752148239, 127.04667939535)"
37.13011122231671,127.066380625177,108.42083333333336,"(37.13011122231671, 127.066380625177)"
37.1301132799472,127.066943518503,498.2966666666666,"(37.1301132799472, 127.066943518503)"
37.1301153349051,127.067506411886,590.5658333333334,"(37.1301153349051, 127.067506411886)"
37.130117387190296,127.068069305326,686.0391666666666,"(37.130117387190296, 127.068069305326)"
37.1301194368029,127.068632198823,354.96250000000003,"(37.1301194368029, 127.068632198823)"
37.130121483742705,127.069195092377,119.90833333333335,"(37.130121483742705, 127.069195092377)"
37.130123528009996,127.069757985988,73.99750000000002,"(37.130123528009996, 127.069757985988)"
37.1301255696046,127.070320879656,16.385833333333334,"(37.1301255696046, 127.070320879656)"
37.1301276085265,127.07088377338002,12.539166666666667,"(37.1301276085265, 127.07088377338002)"
37.13012964477571,127.07144666716101,22.408333333333335,"(37.13012964477571, 127.07144666716101)"
37.1301316783523,127.072009560998,71.25333333333333,"(37.1301316783523, 127.072009560998)"
37.1301337092563,127.07257245489201,135.1425,"(37.1301337092563, 127.07257245489201)"
37.1301357374875,127.07313534884199,148.56583333333336,"(37.1301357374875, 127.07313534884199)"
37.1301377630461,127.073698242849,31.269166666666663,"(37.1301377630461, 127.073698242849)"
37.1301397859321,127.074261136912,5.623333333333334,"(37.1301397859321, 127.074261136912)"
37.130141806145396,127.074824031031,3.0233333333333334,"(37.130141806145396, 127.074824031031)"
37.130143823686,127.07538692520599,0.6558333333333334,"(37.130143823686, 127.07538692520599)"
37.1301458385539,127.07594981943701,0.8866666666666667,"(37.1301458385539, 127.07594981943701)"
37.1301478507492,127.076512713724,2.195,"(37.1301478507492, 127.076512713724)"
37.1301498602718,127.07707560806699,8.893333333333333,"(37.1301498602718, 127.07707560806699)"
37.130151867121704,127.07763850246599,20.07416666666666,"(37.130151867121704, 127.07763850246599)"
37.130153871299,127.078201396921,28.924999999999994,"(37.130153871299, 127.078201396921)"
37.130155872803606,127.07876429143101,40.71333333333334,"(37.130155872803606, 127.07876429143101)"
37.1301578716355,127.07932718599702,40.255,"(37.1301578716355, 127.07932718599702)"
37.1301598677947,127.079890080618,59.27583333333334,"(37.1301598677947, 127.079890080618)"
37.130161861281294,127.08045297529499,110.135,"(37.130161861281294, 127.08045297529499)"
37.1301638520952,127.081015870027,67.27000000000001,"(37.1301638520952, 127.081015870027)"
37.130165840236394,127.081578764814,59.0325,"(37.130165840236394, 127.081578764814)"
