업종구분명,교습과정명,시설위치_경도,시설위치_위도
학교교과교습학원,영어중등심화반,127.0686973,37.13550225
학교교과교습학원,영어(중등),127.0712243,37.12969806
학교교과교습학원,중등수학,127.0687256,37.12923093
학교교과교습학원,중등영어2,127.0685281,37.13511489
학교교과교습학원,"수학v1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"사회1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,언어중등,127.0687256,37.12923093
학교교과교습학원,고등수학,127.0687256,37.12923093
학교교과교습학원,영어초등1,127.0685281,37.13511489
학교교과교습학원,수학초등1,127.0685281,37.13511489
학교교과교습학원,독서실1개월,127.0687522,37.13392538
학교교과교습학원,"와락수학(P)1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"수학1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"와락사회1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,피아노 중급,127.0670738,37.13206113
학교교과교습학원,피아노중급(하),127.07094440000002,37.13133813
학교교과교습학원,바이올린,127.07094440000002,37.13133813
학교교과교습학원,수학초등 심화반,127.0686973,37.13550225
학교교과교습학원,영어(고등),127.0730263,37.13128286
학교교과교습학원,수학+전과목종합반,127.0687522,37.13392538
학교교과교습학원,영어초등4,127.0685281,37.13511489
학교교과교습학원,"독서(1)1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"스쿨국어(p)1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,전과목(초등),127.0712243,37.12969806
학교교과교습학원,피아노(체르니100),127.0731383,37.13064304
학교교과교습학원,영어초등3,127.0685281,37.13511489
학교교과교습학원,"영역국어1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"똑똑(P)1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"써밋중등1,2,3",127.0687522,37.13392538
학교교과교습학원,수학,127.070922,37.1314733
학교교과교습학원,기타,127.07094440000002,37.13133813
학교교과교습학원,피아노중급,127.0711358,37.13139209
학교교과교습학원,"스쿨국어(2)1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"와락국어1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,미술,127.0731383,37.13064304
학교교과교습학원,피아노초급(바이엘),127.0731383,37.13064304
학교교과교습학원,피아노(체르니30),127.0731383,37.13064304
학교교과교습학원,수학(초중등),127.0730263,37.13128286
학교교과교습학원,피아노초급,127.0687522,37.13392538
학교교과교습학원,종합초등1,127.0685281,37.13511489
학교교과교습학원,영어초등2,127.0685281,37.13511489
학교교과교습학원,영어(초중등),127.0730263,37.13128286
학교교과교습학원,"스쿨수학(p)1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"국어1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"영어1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,피아노초급,127.07094440000002,37.13133813
학교교과교습학원,수학단과반,127.0687522,37.13392538
학교교과교습학원,피아노중급,127.0687522,37.13392538
학교교과교습학원,피아노고급2,127.0687522,37.13392538
학교교과교습학원,중등영어1,127.0685281,37.13511489
학교교과교습학원,"와락과학1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,수학+논술,127.0687522,37.13392538
학교교과교습학원,국어(고등),127.0730263,37.13128286
학교교과교습학원,첼로,127.0687522,37.13392538
학교교과교습학원,영어(초등),127.0712243,37.12969806
학교교과교습학원,"문법1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"사회(P)1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"일본어(P)1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,우쿨렐레,127.0670738,37.13206113
학교교과교습학원,체르니30,127.0685281,37.13511489
학교교과교습학원,"영어리딩,문법특강반",127.0686973,37.13550225
학교교과교습학원,중등종합2,127.0685281,37.13511489
학교교과교습학원,성악(입시),127.0687522,37.13392538
학교교과교습학원,초등수학2,127.0685281,37.13511489
학교교과교습학원,"한자(P)1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"써밋초등1,2",127.0687522,37.13392538
학교교과교습학원,수학+전과목저학년,127.0687522,37.13392538
학교교과교습학원,피아노초급,127.0711358,37.13139209
학교교과교습학원,플룻,127.0711358,37.13139209
학교교과교습학원,영어중등반,127.0686973,37.13550225
학교교과교습학원,수학중등 기초반,127.0686973,37.13550225
학교교과교습학원,중등수학1,127.0685281,37.13511489
학교교과교습학원,"사고력1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"해피톡(p)1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"와락영어(P)11,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,언어초등,127.0687256,37.12923093
학교교과교습학원,바이올린,127.0711358,37.13139209
학교교과교습학원,영어기초심화반,127.0686973,37.13550225
학교교과교습학원,피아노고급1,127.0687522,37.13392538
학교교과교습학원,기타,127.0687522,37.13392538
학교교과교습학원,초등수학3,127.0685281,37.13511489
학교교과교습학원,독서실1일,127.0687522,37.13392538
학교교과교습학원,"과학1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"듣기1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"놀이똑똑1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"수학똑똑1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"와락수학1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"와락영어1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,피아노고급,127.07094440000002,37.13133813
학교교과교습학원,종합초등,127.0687256,37.12923093
학교교과교습학원,수학(고등),127.0730263,37.13128286
학교교과교습학원,영어고급심화반,127.0686973,37.13550225
학교교과교습학원,수학초등 기초반,127.0686973,37.13550225
학교교과교습학원,피아노(체르니40),127.0731383,37.13064304
학교교과교습학원,종합초등2,127.0685281,37.13511489
학교교과교습학원,중등종합1,127.0685281,37.13511489
학교교과교습학원,"독서(2)1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"한글똑똑1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,체르니50,127.0685281,37.13511489
학교교과교습학원,수학중등 집중반,127.0686973,37.13550225
학교교과교습학원,전괌고(중등),127.0712243,37.12969806
학교교과교습학원,"해피톡(2)1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"한자똑똑1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"중등역사1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,"와락국어(P)1,2,3,4,5",127.0687522,37.13392538
학교교과교습학원,미술(초등),127.0685281,37.13511489
학교교과교습학원,바이엘,127.0685281,37.13511489
학교교과교습학원,체르니40,127.0685281,37.13511489
학교교과교습학원,피아노초급,127.0670738,37.13206113
학교교과교습학원,피아노 고급,127.0670738,37.13206113
학교교과교습학원,피아노중급(상),127.07094440000002,37.13133813
학교교과교습학원,드럼,127.0819981,37.13380916
학교교과교습학원,피아노,127.0819981,37.13380916
학교교과교습학원,바이올린,127.0819981,37.13380916
학교교과교습학원,전과목(초등),127.0836071,37.13342062
학교교과교습학원,영어중등(중등B),127.0836071,37.13342062
학교교과교습학원,영어(초등)그린코스,127.0820339,37.1357554
학교교과교습학원,주1일반,127.0819981,37.13380916
학교교과교습학원,플룻,127.0819981,37.13380916
학교교과교습학원,수학(중등A),127.0836071,37.13342062
학교교과교습학원,수학(고등),127.0820339,37.1357554
학교교과교습학원,주5일반,127.0819981,37.13380916
학교교과교습학원,영어유치부,127.0853086,37.13544681
학교교과교습학원,수학(고등),127.0836071,37.13342062
학교교과교습학원,영어(고등),127.0820339,37.1357554
학교교과교습학원,수학(중등),127.0820339,37.1357554
학교교과교습학원,영어(초등)블루코스,127.0820339,37.1357554
학교교과교습학원,영어(초등)레드코스,127.0820339,37.1357554
학교교과교습학원,영어(중등문법),127.0820339,37.1357554
학교교과교습학원,영어(고등),127.0836071,37.13342062
학교교과교습학원,영어(초등)문법,127.0820339,37.1357554
학교교과교습학원,영어(고등내신),127.0820339,37.1357554
학교교과교습학원,영어(초등)블랙코스,127.0820339,37.1357554
학교교과교습학원,영어(초등)v-sysyem800,127.0820339,37.1357554
학교교과교습학원,영어(초등)v-sysyem1200,127.0820339,37.1357554
학교교과교습학원,영어(중등내신),127.0820339,37.1357554
학교교과교습학원,영어(중등),127.0820339,37.1357554
학교교과교습학원,영어(고등독해),127.0820339,37.1357554
학교교과교습학원,주3일반,127.0819981,37.13380916
학교교과교습학원,영어초등부,127.0853086,37.13544681
학교교과교습학원,영어(초등)Extension school,127.0820339,37.1357554
학교교과교습학원,영어(초등)옐로우코스,127.0820339,37.1357554
학교교과교습학원,수학(초등),127.0820339,37.1357554
학교교과교습학원,우쿠렐레,127.0819981,37.13380916
교습소,보습,127.0839219,37.13316811
교습소,보습,127.0819981,37.13380916
교습소,보습,127.0839219,37.13316811
학교교과교습학원,영어(초등)화이트코스,127.0820339,37.1357554
학교교과교습학원,"수학초등6(A,B,C,D반)",127.0572017,37.16016973
학교교과교습학원,"고등교과(차상위계층,기초수급가정30%감면)영어듣기/과학/사회/국어",127.0600275,37.16022247
학교교과교습학원,중고영어듣기,127.0602516,37.15878068
학교교과교습학원,초등(종합),127.0644153,37.15672421
학교교과교습학원,피아노체르니30,127.0561665,37.16080994
학교교과교습학원,피아노초급A,127.0573365,37.15969212
학교교과교습학원,피아노중급,127.0573365,37.15969212
학교교과교습학원,"중등교과(차상위계층,기초수급가정30%감면)수학/영문법",127.0600275,37.16022247
학교교과교습학원,바이올린,127.0680882,37.16011018
학교교과교습학원,중고영어독해,127.0602516,37.15878068
학교교과교습학원,"영어초등4(A,B,C,D반)",127.0572017,37.16016973
학교교과교습학원,중등교과(일반)수학/국어,127.0600275,37.16022247
학교교과교습학원,정보처리자격증,127.0580571,37.15978189
학교교과교습학원,체르니30,127.0553347,37.16277459
학교교과교습학원,플릇,127.0553347,37.16277459
학교교과교습학원,영어(초3~5),127.0566389,37.16030514
학교교과교습학원,코딩교육,127.0580571,37.15978189
학교교과교습학원,피아노중급반,127.0680882,37.16011018
학교교과교습학원,중등1-2학년,127.0561665,37.16080994
학교교과교습학원,"수학초등1(A,B반)",127.0572017,37.16016973
학교교과교습학원,"종합초등4(A,B,C,D반)",127.0572017,37.16016973
학교교과교습학원,중등종합,127.0561665,37.16091807
학교교과교습학원,초등1-6학년,127.0561665,37.16080994
학교교과교습학원,,127.0573365,37.15969212
학교교과교습학원,중등수학,127.0602516,37.15878068
학교교과교습학원,고등수학,127.0602516,37.15878068
학교교과교습학원,피아노바이엘,127.0553347,37.16277459
학교교과교습학원,"영어초등1(A,B반)",127.0572017,37.16016973
학교교과교습학원,"수학초등2(A,B반)",127.0572017,37.16016973
학교교과교습학원,"종합초등5(A,B,C,D반)",127.0572017,37.16016973
학교교과교습학원,중등교과(일반)영어듣기/과학/사회/국어,127.0600275,37.16022247
학교교과교습학원,중등(종합),127.0644153,37.15672421
학교교과교습학원,피아노기초,127.0561665,37.16080994
학교교과교습학원,피아노체르니100,127.0553347,37.16277459
학교교과교습학원,피아노초급반,127.0680882,37.16011018
학교교과교습학원,중3학년,127.0561665,37.16080994
학교교과교습학원,"중등교과(차상위계층,기초수급가정30%감면)영어듣기/과학/사회/국어",127.0600275,37.16022247
학교교과교습학원,고등교과(다가정자녀20%감면)수학/영문법,127.0600275,37.16022247
학교교과교습학원,초등교과(다자녀가정20%감면)수학/국어,127.0600275,37.16022247
학교교과교습학원,"고등교과(차상위계층,기초수급가정30%감면)수학/영문법",127.0600275,37.16022247
학교교과교습학원,중등교과(다자녀가정20%감면)영어듣기/과학/사회/국어,127.0600275,37.16022247
학교교과교습학원,수학(고등),127.0644153,37.15672421
학교교과교습학원,체르니40,127.0553347,37.16277459
학교교과교습학원,피아노초급B,127.0573365,37.15969212
학교교과교습학원,"영어초등2(A,B반)",127.0572017,37.16016973
학교교과교습학원,초등종합,127.0561665,37.16091807
학교교과교습학원,초등교과(일반)사회/과학/영문법/영어회화,127.0600275,37.16022247
학교교과교습학원,피아노고급반,127.0680882,37.16011018
학교교과교습학원,고등교과(다가정자녀20%감면)영어듣기/과학/사회/국어,127.0600275,37.16022247
학교교과교습학원,영어(고등),127.0644153,37.15672421
학교교과교습학원,영어(초1~2),127.0566389,37.16030514
학교교과교습학원,"초등교과(차상위계층,기초수급가정30%감면)수학/국어",127.0600275,37.16022247
학교교과교습학원,영어(초6~중3),127.0566389,37.16030514
학교교과교습학원,피아노체르니100,127.0561665,37.16080994
학교교과교습학원,"종합초등1(A,B반)",127.0572017,37.16016973
학교교과교습학원,"수학초등3(A,B,C반)",127.0572017,37.16016973
학교교과교습학원,"종합초등3(A,B,C반)",127.0572017,37.16016973
학교교과교습학원,"영어초등6(A,B,C,D반)",127.0572017,37.16016973
학교교과교습학원,드럼,127.0680882,37.16011018
학교교과교습학원,고등교과(일반)영어듣기/과학/사회/국어,127.0600275,37.16022247
학교교과교습학원,중고영어문법,127.0602516,37.15878068
학교교과교습학원,"수학초등4(A,B,C,D반)",127.0572017,37.16016973
학교교과교습학원,기타,127.0573365,37.15969212
학교교과교습학원,초등교과(일반)수학/국어,127.0600275,37.16022247
학교교과교습학원,"영어초등3(A,B,C반)",127.0572017,37.16016973
학교교과교습학원,초등단과,127.0561665,37.16091807
학교교과교습학원,고등단과,127.0561665,37.16091807
학교교과교습학원,고등1-3학년,127.0561665,37.16080994
학교교과교습학원,피아노체르니40,127.0561665,37.16080994
학교교과교습학원,피아노고급,127.0573365,37.15969212
학교교과교습학원,"영어초등5(A,B,C,D반)",127.0572017,37.16016973
학교교과교습학원,초등교과(다자녀가정20%감면)사회/과학/영문법/영어회화,127.0600275,37.16022247
학교교과교습학원,"초등교과(차상위계층,기초수급가정30%감면)사회/과학/영문법/영어회화",127.0600275,37.16022247
학교교과교습학원,고등교과(일반)수학/영문법,127.0600275,37.16022247
학교교과교습학원,국어(고등),127.0644153,37.15672421
학교교과교습학원,"종합초등2(A,B반)",127.0572017,37.16016973
학교교과교습학원,"수학초등5(A,B,C,D반)",127.0572017,37.16016973
학교교과교습학원,"종합초등6(A,B,C,D반)",127.0572017,37.16016973
교습소,음악,127.0553347,37.16277459
교습소,미술,127.0553347,37.16277459
교습소,미술,127.0562233,37.16152174
교습소,보습,127.0562233,37.16152174
교습소,음악,127.0566395,37.16114312
교습소,보습·논술,127.0566387,37.15994473
학교교과교습학원,피아노입시,127.0573365,37.15969212
학교교과교습학원,중등교과(다자녀가정20%감면)수학/영문법,127.0600275,37.16022247
학교교과교습학원,문법특강,127.05069240000002,37.17441804
교습소,음악,127.0462003,37.17560915
교습소,미술,127.0514711,37.17721997
교습소,보습,127.0423051,37.17735853
교습소,음악,127.0430922,37.17527686
교습소,음악,127.0489149,37.1771399
교습소,보습,127.0489149,37.1771399
교습소,공예,127.0547478,37.17711046
교습소,기타(소),127.0514711,37.17721997
교습소,보습,127.0489149,37.1771399
교습소,보습,127.0462003,37.17560915
교습소,음악,127.0436421,37.17183468
교습소,주산,127.0423051,37.17735853
교습소,보습,127.0462003,37.17560915
교습소,보습,127.0522586,37.17603027
교습소,보습,127.0436421,37.17183468
교습소,음악,127.0489149,37.1771399
교습소,음악,127.0499751,37.1798336
교습소,보습,127.0423051,37.17735853
교습소,보습,127.0542525,37.1773089
교습소,음악,127.0466751,37.17896986
학교교과교습학원,"논술(중,고)",127.0453112,37.17652853
학교교과교습학원,한국무용,127.0447594,37.17635753
학교교과교습학원,영어기초,127.0453112,37.17652853
학교교과교습학원,수학(중등B),127.05069240000002,37.17441804
학교교과교습학원,중등영어+수학A,127.0450296,37.17644754
학교교과교습학원,첼로(고급반),127.0505016,37.1755264
학교교과교습학원,피아노(바이엘),127.0505016,37.1755264
학교교과교습학원,피아노(입시반),127.0505016,37.1755264
학교교과교습학원,영어(화목),127.0504786,37.17467042
학교교과교습학원,"초등영어,논술",127.0512781,37.17475119
학교교과교습학원,스쿨수학/초등,127.0447594,37.17635753
학교교과교습학원,"국어창의독서/초,중",127.0447594,37.17635753
학교교과교습학원,"영어공부와락/초,중",127.0447594,37.17635753
학교교과교습학원,중등전과목,127.0444778,37.17633060000001
학교교과교습학원,영어고등부,127.05069240000002,37.17441804
학교교과교습학원,수학(고등),127.0453112,37.17652853
학교교과교습학원,중등수학,127.0447594,37.17635753
학교교과교습학원,중국어고등,127.0444778,37.17633060000001
학교교과교습학원,초등수학,127.0501747,37.17496789
학교교과교습학원,고1수학,127.0501747,37.17496789
학교교과교습학원,"수학/초,중,고",127.0447594,37.17635753
학교교과교습학원,"수학V/초,중,고",127.0447594,37.17635753
학교교과교습학원,써밋중등수학/중등,127.0447594,37.17635753
학교교과교습학원,"국어/초,중",127.0447594,37.17635753
학교교과교습학원,수학(팩토),127.0501747,37.17496789
학교교과교습학원,중급2,127.0458406,37.17675360000001
학교교과교습학원,고3수학,127.0450296,37.17644754
학교교과교습학원,첼로(중급반),127.0505016,37.1755264
학교교과교습학원,진학상담지도(자소서),127.0512781,37.17475119
학교교과교습학원,초급Ⅲ,127.0501747,37.17496789
학교교과교습학원,고등수학,127.0512781,37.17475119
학교교과교습학원,중등수학준비반,127.0512781,37.17475119
학교교과교습학원,"중학영어, 논술",127.0512781,37.17475119
학교교과교습학원,초급Ⅰ,127.0501747,37.17496789
학교교과교습학원,중국어중등,127.0444778,37.17633060000001
학교교과교습학원,영어 I talk5,127.05069240000002,37.17441804
학교교과교습학원,"영역국어/초,중",127.0447594,37.17635753
학교교과교습학원,"사회공부와락/초,중",127.0447594,37.17635753
학교교과교습학원,초등전과목,127.0444778,37.17633060000001
학교교과교습학원,중등(수학),127.0453112,37.17652853
학교교과교습학원,고등(수학),127.0453112,37.17652853
학교교과교습학원,발레중등전공bar work,127.0447594,37.17635753
학교교과교습학원,화상영어2,127.05069240000002,37.17441804
학교교과교습학원,수학(고등C),127.05069240000002,37.17441804
학교교과교습학원,중등수학B,127.0450296,37.17644754
학교교과교습학원,"미술유치부,초등저학년",127.0450296,37.17644754
학교교과교습학원,수학(고등),127.0512781,37.17475119
학교교과교습학원,고등수학준비반,127.0512781,37.17475119
학교교과교습학원,중등수학,127.0512781,37.17475119
학교교과교습학원,고등수학준비반,127.0512781,37.17475119
학교교과교습학원,영어(화목2부),127.0505016,37.1755264
학교교과교습학원,"영어공부와락 단과/초,중",127.0447594,37.17635753
학교교과교습학원,중등수학준비반,127.0512781,37.17475119
학교교과교습학원,중등(영어),127.0453112,37.17652853
학교교과교습학원,영어(고등),127.0453112,37.17652853
학교교과교습학원,고등(국어),127.0453112,37.17652853
학교교과교습학원,발레초등부,127.0447594,37.17635753
학교교과교습학원,수학(중등C),127.05069240000002,37.17441804
학교교과교습학원,수학중등,127.0450296,37.17644754
학교교과교습학원,,127.0447594,37.17635753
학교교과교습학원,영어초급A,127.0512781,37.17475119
학교교과교습학원,수학(중등A),127.05069240000002,37.17441804
학교교과교습학원,,127.0447594,37.17635753
학교교과교습학원,다인실1일,127.0512781,37.17475119
학교교과교습학원,"초등(국,영,수,사,과)",127.0512781,37.17475119
학교교과교습학원,원격진학상담지도(자율활동),127.0512781,37.17475119
학교교과교습학원,"영어아이레벨/초,중,고",127.0447594,37.17635753
학교교과교습학원,영어고등,127.0450296,37.17644754
학교교과교습학원,수학초등,127.0447594,37.17635753
학교교과교습학원,"초등(수,국,사,과)",127.0450296,37.17644754
학교교과교습학원,바이올린(고급반),127.0505016,37.1755264
학교교과교습학원,,127.0512781,37.17475119
학교교과교습학원,개인실1개원,127.0512781,37.17475119
학교교과교습학원,수학(주3회),127.0505016,37.1755264
학교교과교습학원,수학(고등주3회),127.0505016,37.1755264
학교교과교습학원,중등논술,127.0447594,37.17635753
학교교과교습학원,"수학공부와락/초,중",127.0447594,37.17635753
학교교과교습학원,영어 Y talk,127.05069240000002,37.17441804
학교교과교습학원,보컬,127.0505016,37.1755264
학교교과교습학원,"영어공부와락2/초,중",127.0447594,37.17635753
학교교과교습학원,중등영어B,127.0450296,37.17644754
학교교과교습학원,"수학공부와락2/초,중",127.0447594,37.17635753
학교교과교습학원,전과목(중등),127.0453112,37.17652853
학교교과교습학원,토론특강,127.05069240000002,37.17441804
학교교과교습학원,"초등(국,영,수,사,과)",127.0450296,37.17644754
학교교과교습학원,영어초급B,127.0512781,37.17475119
학교교과교습학원,영어중급A,127.0512781,37.17475119
학교교과교습학원,중등부,127.0450296,37.17644754
학교교과교습학원,바이올린(기초반),127.0505016,37.1755264
학교교과교습학원,"해피톡2/초,중",127.0447594,37.17635753
학교교과교습학원,영어(중급),127.0501747,37.17496789
학교교과교습학원,영어(매일반),127.0504786,37.17467042
학교교과교습학원,전과목(초),127.0453112,37.17652853
학교교과교습학원,피아노 중급1,127.0458406,37.17675360000001
학교교과교습학원,"플룻,바이올린",127.0458406,37.17675360000001
학교교과교습학원,영어중급,127.0453112,37.17652853
학교교과교습학원,중등영어A,127.0450296,37.17644754
학교교과교습학원,초등영어B,127.0450296,37.17644754
학교교과교습학원,수학(고등A),127.05069240000002,37.17441804
학교교과교습학원,스쿨수학2/초등,127.0447594,37.17635753
학교교과교습학원,중등교과포럼논술,127.0447594,37.17635753
학교교과교습학원,입시피아노,127.0458406,37.17675360000001
학교교과교습학원,수학고등,127.0450296,37.17644754
학교교과교습학원,물리고등,127.0450296,37.17644754
학교교과교습학원,영어초급,127.05069240000002,37.17441804
학교교과교습학원,수학(초등기초),127.0453112,37.17652853
학교교과교습학원,수학(고등B),127.05069240000002,37.17441804
학교교과교습학원,중등수학A,127.0450296,37.17644754
학교교과교습학원,초등영어+수학,127.0450296,37.17644754
학교교과교습학원,고3영어,127.0450296,37.17644754
학교교과교습학원,영어고급,127.0512781,37.17475119
학교교과교습학원,애니메이션,127.0450296,37.17644754
학교교과교습학원,초급Ⅱ,127.0501747,37.17496789
학교교과교습학원,중급,127.0501747,37.17496789
학교교과교습학원,진학상담지도(봉사),127.0512781,37.17475119
학교교과교습학원,"과학플러스온/초,중",127.0447594,37.17635753
학교교과교습학원,"한자/초,중,고",127.0447594,37.17635753
학교교과교습학원,발레중등전공 center work,127.0447594,37.17635753
학교교과교습학원,,127.0450296,37.17644754
학교교과교습학원,발레초등전공center work,127.0447594,37.17635753
학교교과교습학원,영어유치부,127.05069240000002,37.17441804
학교교과교습학원,초등영어A,127.0450296,37.17644754
학교교과교습학원,과학중등,127.0450296,37.17644754
학교교과교습학원,미술초등고학년,127.0450296,37.17644754
학교교과교습학원,고등부,127.0450296,37.17644754
학교교과교습학원,중등수학,127.0512781,37.17475119
학교교과교습학원,다인실1개월,127.0512781,37.17475119
학교교과교습학원,바이올린(중급반),127.0505016,37.1755264
학교교과교습학원,피아노(체르니),127.0505016,37.1755264
학교교과교습학원,초등수학,127.0512781,37.17475119
학교교과교습학원,수학(고등주5회),127.0505016,37.1755264
학교교과교습학원,드럼,127.05069240000002,37.17441804
학교교과교습학원,바이올린,127.0450296,37.17644754
학교교과교습학원,영어(화목1부),127.0505016,37.1755264
학교교과교습학원,영어(중등),127.0504786,37.17467042
학교교과교습학원,피아노,127.0450296,37.17644754
학교교과교습학원,영어 A talk,127.05069240000002,37.17441804
학교교과교습학원,영어(초급),127.0501747,37.17496789
학교교과교습학원,"해피톡/초,중",127.0447594,37.17635753
학교교과교습학원,발레유치부,127.0447594,37.17635753
학교교과교습학원,영어상급,127.0453112,37.17652853
학교교과교습학원,수학(중등),127.0453112,37.17652853
학교교과교습학원,중등영어,127.0512781,37.17475119
학교교과교습학원,개인실1일,127.0512781,37.17475119
학교교과교습학원,초등수학,127.0512781,37.17475119
학교교과교습학원,수학초등,127.0450296,37.17644754
학교교과교습학원,고등영어,127.0450296,37.17644754
학교교과교습학원,고등수학,127.0512781,37.17475119
학교교과교습학원,중국어초등,127.0444778,37.17633060000001
학교교과교습학원,고등이과,127.0501747,37.17496789
학교교과교습학원,피아노,127.05069240000002,37.17441804
학교교과교습학원,"영어(월,수,금)",127.0505016,37.1755264
학교교과교습학원,"중등(국,영,수,사,과)",127.0512781,37.17475119
학교교과교습학원,1월이용료(개인실),127.0512781,37.17475119
학교교과교습학원,"사회플러스온/초,중",127.0447594,37.17635753
학교교과교습학원,"영어/초,중,고",127.0447594,37.17635753
학교교과교습학원,"영어아이그래머/초,중",127.0447594,37.17635753
학교교과교습학원,"과학공부와락/초,중",127.0447594,37.17635753
학교교과교습학원,영어중등,127.0450296,37.17644754
학교교과교습학원,영어고급,127.0453112,37.17652853
학교교과교습학원,수학(초등중급),127.0453112,37.17652853
학교교과교습학원,중등영어+수학B,127.0450296,37.17644754
학교교과교습학원,고등수학,127.0450296,37.17644754
학교교과교습학원,화상영어1,127.05069240000002,37.17441804
학교교과교습학원,말하기특강,127.05069240000002,37.17441804
학교교과교습학원,화학고등,127.0450296,37.17644754
학교교과교습학원,"유,초등부",127.0444778,37.17633060000001
학교교과교습학원,1일이용료(개인실),127.0512781,37.17475119
학교교과교습학원,수학(주2회),127.0505016,37.1755264
학교교과교습학원,고등문과,127.0501747,37.17496789
학교교과교습학원,영어(고등),127.0501747,37.17496789
학교교과교습학원,"국어창의독서2/초,중",127.0447594,37.17635753
학교교과교습학원,"초등(국,수,사,과)",127.0450296,37.17644754
학교교과교습학원,진학상담지도(동아리),127.0512781,37.17475119
학교교과교습학원,수학(고등주2회),127.0505016,37.1755264
학교교과교습학원,중등수학,127.0501747,37.17496789
학교교과교습학원,"사회역사/초,중",127.0447594,37.17635753
학교교과교습학원,,127.0444778,37.17633060000001
학교교과교습학원,피아노고급,127.0458406,37.17675360000001
학교교과교습학원,"우쿨렐레,기타",127.0458406,37.17675360000001
학교교과교습학원,수학(초),127.0453112,37.17652853
학교교과교습학원,영어중등부,127.05069240000002,37.17441804
