,lon,lat
77,127.06847817574858,37.14739070528188
78,127.06848216873743,37.147618629113175
79,127.06848611632135,37.14784622322961
80,127.06849004253831,37.14807366218609
81,127.06849396875522,37.14830110114257
82,127.06849732364202,37.1485284890853
83,127.06850035715559,37.14875584833277
84,127.06861564424436,37.14232479635068
85,127.06860391319792,37.142551646138266
86,127.06859218215143,37.14277849592585
87,127.0685809792096,37.14300644811965
88,127.06856990829388,37.14323467591501
89,127.06855896972536,37.14346132633073
90,127.06854807295072,37.143687478626596
91,127.06883024297392,37.16105605216997
92,127.0686730196018,37.16125306244275
93,127.06851356934533,37.161447971200985
94,127.06845616496722,37.146472316816244
95,127.06873800743044,37.14646700782296
96,127.06901984989365,37.14646169882968
97,127.06930169235686,37.146456389836395
98,127.06958353482008,37.146451080843114
99,127.06986537728329,37.14644577184984
100,127.07014727971995,37.14644046952928
101,127.07042962196199,37.14643521614183
102,127.07071196420408,37.14642996275438
103,127.07099430644614,37.14642470936696
104,127.07127664868817,37.14641945597951
105,127.07155899093023,37.14641420259207
106,127.07184203793423,37.14640893901142
107,127.07212526112879,37.14640367288249
108,127.07240848432328,37.14639840675354
109,127.07269170751778,37.146393140624596
110,127.06768371033844,37.15631228714293
111,127.06760140135997,37.15653000593512
112,127.06751909238146,37.15674772472733
113,127.06743791347587,37.156964293901744
114,127.06735701708851,37.1571805756717
115,127.06727346083206,37.15740068258833
116,127.067190215893,37.157619142179
117,127.06710728814302,37.157836581093505
118,127.06702215016784,37.15805391078579
119,127.0669363142268,37.15827120598684
120,127.06685047828579,37.15848850118788
121,127.06675678499779,37.158714664643576
122,127.06443096569662,37.14937799791322
123,127.06471231127243,37.14934578308836
124,127.06499365684816,37.149313568263494
125,127.0652743222824,37.149281476375386
126,127.06555481768127,37.14924941522147
127,127.06583837928156,37.14921701107527
128,127.06612535889393,37.14918396946892
129,127.07348922997593,37.14399732568293
130,127.07348464683962,37.143771921763225
131,127.07348006370329,37.14354651784354
132,127.073475480567,37.14332111392385
133,127.07346929968621,37.14309211617753
134,127.07355846165295,37.146371168024324
135,127.0735506012235,37.14614492372608
136,127.07354274079405,37.145918679427844
137,127.07353488036458,37.1456924351296
138,127.0735270199351,37.145466190831364
139,127.07351915950564,37.14523994653312
140,127.05862664394972,37.151497022406026
141,127.05839505558257,37.151360018908704
142,127.07355846165295,37.146371168024324
143,127.07356626920195,37.14659661102333
144,127.07357407675094,37.14682205402233
145,127.07358188429994,37.147047497021326
146,127.07358969184895,37.147272940020336
147,127.07359749939798,37.14749838301934
148,127.07360522164444,37.1477244198074
149,127.07361288702252,37.14795085245483
150,127.07362055240057,37.14817728510226
151,127.07362821777872,37.148403717749694
152,127.0736358831568,37.14863015039713
153,127.06221297816565,37.1496040765137
154,127.07018929040743,37.14892340971528
155,127.07047642173966,37.14891646737228
156,127.07076135152872,37.14890775462335
157,127.0710445515339,37.14889765084117
158,127.07132775153906,37.148887547059005
159,127.07161095154423,37.14887744327683
160,127.071895256632,37.14886685369597
161,127.07217999147413,37.14885607519339
162,127.07246472631624,37.148845296690816
163,127.07276252702331,37.14883419844058
164,127.07304858611231,37.148825020327095
165,127.06351510582664,37.14947665610082
166,127.06323516374479,37.14950381071271
167,127.06295522166296,37.149530965324594
168,127.06267527958107,37.14955811993647
169,127.06239533749924,37.14958527454834
170,127.06850326932859,37.14897411321037
171,127.0687888445526,37.148965793681626
172,127.06907441977656,37.14895747415289
173,127.06935595276416,37.14894887202218
174,127.06963748575176,37.14894026989147
175,127.06991901873934,37.148931667760756
176,127.0683494614262,37.15483885046748
177,127.06813372115023,37.154686206577566
178,127.0679302658072,37.15452687901382
179,127.06772681046414,37.15436755145007
180,127.06751548616305,37.15420807191856
181,127.06726764323703,37.15408720613551
182,127.067023523389,37.15397103318093
183,127.0667851494998,37.15383862632697
184,127.06662612869663,37.15364625493838
185,127.0664986980503,37.15344215777438
186,127.06636101748049,37.1532425833749
187,127.06617155034183,37.15307279440295
188,127.06598043531578,37.15290527664865
189,127.06578505603431,37.152741474950965
190,127.0655876700445,37.15257942198578
191,127.06539028405464,37.15241736902061
192,127.06519289806481,37.152255316055424
193,127.06499551207493,37.15209326309025
194,127.06480725179554,37.151923500859425
195,127.06462254040356,37.15175074058085
196,127.06443782901155,37.15157798030228
197,127.06426616879335,37.1513925803223
198,127.0641241638025,37.15118754518277
199,127.0640138892607,37.150979770655695
200,127.06390539992228,37.15076872867015
201,127.06380599357813,37.15055274451664
202,127.06372019826095,37.15033667328007
203,127.06364429380287,37.15011903224266
204,127.06361027131216,37.14989440737641
205,127.06359209019176,37.14966676332089
206,127.0683494614262,37.15483885046748
207,127.06843341878252,37.15462337154637
208,127.06851737613884,37.15440789262527
209,127.06859326730499,37.154189090751686
210,127.06864257588978,37.15396686047559
211,127.068656788827,37.1537370651223
212,127.06865594823887,37.15350533179989
213,127.06865217426669,37.153275061681754
214,127.06863913310332,37.15304724992363
215,127.06862609193995,37.1528194381655
216,127.06861541831907,37.152591778188345
217,127.06860489174416,37.15236416214653
218,127.06859789427229,37.152137600552976
219,127.06859089680044,37.151911038959454
220,127.06858238284279,37.15168505079962
221,127.06857246905216,37.15145959196319
222,127.06856255526152,37.151234133126756
223,127.06855758633652,37.151006950953295
224,127.06855385362795,37.15077933794557
225,127.06854846765819,37.150552736498064
226,127.06854129065547,37.15032723090746
227,127.06853411365276,37.15010172531685
228,127.06852693665004,37.149876219726245
229,127.06851975964727,37.149650714135646
230,127.06851368529541,37.149425190136476
231,127.068508477312,37.14919965167342
232,127.06850326932859,37.14897411321037
233,127.07374293398334,37.15271445582145
234,127.07373800700678,37.152488634154345
235,127.07373308003021,37.15226281248722
236,127.07372815305365,37.152036990820115
237,127.07372322607708,37.15181116915301
238,127.07371829910052,37.1515853474859
239,127.07371337212395,37.15135952581879
240,127.0737084451474,37.151133704151675
241,127.07333319150352,37.15611238454205
242,127.07359329814264,37.1562257378376
243,127.07383390657812,37.15634752485693
244,127.07407451501362,37.156469311876286
245,127.07205812070904,37.15571550890686
246,127.07178229414407,37.15565989269745
247,127.07374293398334,37.15271445582145
248,127.07375026714035,37.15294203737242
249,127.07375760029736,37.153169618923386
250,127.07376493345438,37.153397200474345
251,127.07377146069227,37.15362514627841
252,127.07373837630516,37.153851525182645
253,127.07367093386324,37.15407364497009
254,127.07356803185068,37.1542900737426
255,127.07346608721063,37.15450445186188
256,127.07336423424307,37.15471854888527
257,127.07326244717974,37.154932396897024
258,127.0731608111948,37.15514454418549
259,127.07305929391428,37.155355355191396
260,127.0683494614262,37.15483885046748
261,127.068589028741,37.15496358387111
262,127.0688285960558,37.155088317274725
263,127.06909577305768,37.1551895934422
264,127.06936767413708,37.15526991719624
265,127.06964452941182,37.155320361214926
266,127.06992265485256,37.15536560281232
267,127.07020215630642,37.155405208453324
268,127.06357715582334,37.16594885088449
269,127.0636210654623,37.16572590603325
270,127.06366497510128,37.16550296118199
271,127.06370888474024,37.165280016330726
272,127.06376247678837,37.16505849798222
273,127.063817389165,37.164837174156816
274,127.06387230154164,37.16461585033142
275,127.06392721391829,37.164394526506015
276,127.07815643303246,37.14550472635601
277,127.07816281693027,37.145275978049895
278,127.07816920082806,37.145047229743795
279,127.07817653599628,37.14481985611616
280,127.07818417156572,37.14459291659751
281,127.07819180713516,37.144365977078856
282,127.07819893300244,37.14413919430032
283,127.07820338293344,37.14391323440737
284,127.07820783286444,37.14368727451442
285,127.07821228279543,37.14346131462147
286,127.07821673272642,37.14323535472853
287,127.07822118265742,37.14300939483557
288,127.0782256325884,37.142783434942615
289,127.0782300825194,37.14255747504967
290,127.07823453245035,37.14233151515672
291,127.07823863531813,37.14210508844017
292,127.07824019305531,37.1418752383505
293,127.07824062338621,37.141646521515284
294,127.07823936260776,37.14141950456168
295,127.07823837355032,37.14119263320895
296,127.07823937711369,37.14096682959572
297,127.07824038067699,37.14074102598249
298,127.07348922997593,37.14399732568293
299,127.07320016229374,37.14399307453083
300,127.07291811154741,37.14399837355281
301,127.07263586232166,37.14400354640736
302,127.07235215758051,37.14400779403404
303,127.07206845283936,37.144012041660716
304,127.0717847480982,37.14401628928741
305,127.07150144688484,37.14401761196309
306,127.07121975978252,37.144007234834746
307,127.0709380726802,37.143996857706405
308,127.07065638557785,37.14398648057806
309,127.07037480654074,37.14397383447345
310,127.07009326952897,37.14396030598919
311,127.06981173251715,37.14394677750492
312,127.06953019550535,37.143933249020655
313,127.06924865849359,37.14391972053639
314,127.06896685700636,37.14390651778147
315,127.06868503252129,37.14389334335087
316,127.07458804674013,37.15539621827955
317,127.07467903439371,37.15518049096487
318,127.06830828892386,37.15676352223129
319,127.06810314162712,37.15660858215581
320,127.06789799433037,37.15645364208033
321,127.06830828892386,37.15676352223129
322,127.0685339581802,37.15689854850742
323,127.06875962743658,37.15703357478356
324,127.06898529669293,37.157168601059695
325,127.06921135400728,37.157309124629656
326,127.0694426043618,37.15744198086114
327,127.06966842223478,37.157577737367724
328,127.06988984423971,37.15771883703668
329,127.07011540817257,37.157857476157204
330,127.06369676569723,37.15898028681055
331,127.06368042101604,37.159208684203136
332,127.06361500087412,37.15942967976008
333,127.06351757816128,37.159642650596155
334,127.05713986188351,37.14256507799113
335,127.05710650167372,37.14234116704092
336,127.0570731414639,37.142117256090685
337,127.05703978125408,37.14189334514046
338,127.05700642104428,37.14166943419024
339,127.05697306083448,37.14144552324
340,127.05693970062464,37.14122161228977
341,127.05690634041487,37.14099770133954
342,127.05687298020504,37.14077379038931
343,127.05683961999522,37.14054987943909
344,127.0568062597854,37.14032596848885
345,127.05677289957559,37.14010205753864
346,127.0567395393658,37.139878146588394
347,127.06830828892386,37.15676352223129
348,127.06813547966688,37.156946209097576
349,127.06804332112343,37.15716919392374
350,127.06805121407952,37.157403246117795
351,127.06807050365595,37.157633048752366
352,127.06809008069992,37.15786132040753
353,127.06812483234413,37.158091975378746
354,127.0681408645532,37.158318187684
355,127.06815689676228,37.15854439998924
356,127.0681729289714,37.15877061229449
357,127.06818687317323,37.15900233660847
358,127.06820744786049,37.159227631687095
359,127.06731610038469,37.14360064766565
360,127.06739907411013,37.143824532065075
361,127.0674492057713,37.144053338619706
362,127.067490531845,37.14427945116986
363,127.06753185791875,37.14450556372002
364,127.06731610038469,37.14360064766565
365,127.06721111055387,37.1433889243065
366,127.06710656309356,37.143177055812345
367,127.0670052596834,37.142964122994684
368,127.06690395627324,37.14275119017704
369,127.06680269513448,37.14253703260247
370,127.06670145043462,37.14232239873353
371,127.06685079918142,37.14219006916158
372,127.06713344473265,37.142211980123385
373,127.06741609028393,37.14223389108517
374,127.06148717807034,37.13980101534285
375,127.06149423242891,37.14002688527943
376,127.06150128678749,37.14025275521602
377,127.0615083411461,37.1404786251526
378,127.06151539550468,37.14070449508919
379,127.06152244986326,37.140930365025774
380,127.06152950422184,37.14115623496236
381,127.06153655858044,37.14138210489895
382,127.06154361293902,37.14160797483553
383,127.06155563222772,37.14183367405101
384,127.06157096146973,37.1420592594524
385,127.06158629071176,37.14228484485381
386,127.0616016199538,37.142510430255214
387,127.06161694919584,37.14273601565662
388,127.06163227843788,37.142961601058026
389,127.05620332593132,37.13418490501913
390,127.05648562748142,37.13418222501241
391,127.05676792903152,37.134179545005686
392,127.05705023058162,37.13417686499898
393,127.05733253213171,37.134174184992254
394,127.0576148336818,37.13417150498554
395,127.05789713523191,37.13416882497882
396,127.058179436782,37.1341661449721
397,127.05846173833211,37.13416346496539
398,127.05874418766165,37.13416088473488
399,127.05902689971022,37.13415848188428
400,127.0593096117588,37.13415607903368
401,127.05959232380734,37.134153676183075
402,127.05987649760971,37.13415618175368
403,127.06016164591465,37.134161959605066
404,127.06901628491332,37.14235412766368
405,127.06930141009373,37.14237453094579
406,127.06958324252147,37.14239519309857
407,127.06986403513262,37.142415936999996
408,127.0701448277438,37.14243668090141
409,127.07042562035495,37.14245742480283
410,127.07070641296612,37.14247816870425
411,127.07428907581465,37.142788191451494
412,127.07400188633106,37.14276170272536
413,127.07808053854343,37.14308831255665
414,127.07836890567951,37.14310002855392
415,127.07823069086159,37.136966137949145
416,127.07823536258176,37.13719470164538
417,127.07576060007892,37.16168073734924
418,127.07586696812484,37.161613700836355
419,127.07607426123795,37.161461235774986
420,127.07628155435108,37.16130877071362
421,127.0764888474642,37.161156305652256
422,127.07669614057734,37.161003840590894
423,127.07690343369043,37.16085137552953
424,127.08321550869114,37.15951844672525
425,127.08299836475099,37.15936086835271
426,127.08277008589613,37.15921228877095
427,127.08251531636208,37.159096466527316
428,127.0822478513469,37.15900683969071
429,127.08198231181576,37.15892496477984
430,127.08409762795576,37.158869981129044
431,127.08386285988877,37.159010734092064
432,127.08367375086512,37.159194253547966
433,127.08355793192938,37.159409897940286
434,127.08287848568523,37.15820303847882
435,127.08308045368187,37.15836573487271
436,127.08329499626973,37.158522020032564
437,127.08353682208349,37.15865728815327
438,127.08379600003029,37.15875865769498
439,127.08405602410394,37.15885462617261
440,127.04766344488957,37.14164942561358
441,127.04742685703943,37.14151854361821
442,127.04716834046015,37.141420963356815
443,127.07584403809679,37.135879482492726
444,127.07556193757084,37.13588587121532
445,127.07584403809679,37.135879482492726
446,127.07605894531956,37.13587918406873
447,127.07634187811912,37.13587720103921
448,127.07662481091869,37.13587521800968
449,127.07690774371821,37.13587323498015
450,127.07719067651777,37.13587125195063
451,127.07747360931732,37.135869268921105
452,127.07984341130572,37.15249241580443
453,127.079575747344,37.152586739356906
454,127.07931351935932,37.15267123452703
455,127.07905129137464,37.15275572969712
456,127.07878906338995,37.15284022486723
457,127.0635760908058,37.149466436552025
458,127.06356452948552,37.14924113822279
459,127.06355296816523,37.14901583989354
460,127.06354140684499,37.148790541564324
461,127.06352984552471,37.148565243235076
462,127.06347190329195,37.14698559037344
463,127.06348018075377,37.14721125506796
464,127.0634884582156,37.14743691976248
465,127.06349673567742,37.147662584457
466,127.06350501313923,37.14788824915153
467,127.06351329060108,37.14811391384604
468,127.0635215680629,37.14833957854057
469,127.06352984552471,37.148565243235076
470,127.06671670230169,37.148962050862266
471,127.06668863201868,37.14873382280162
472,127.04670631240776,37.13421152339462
473,127.04698124587813,37.134152526263605
474,127.04725704833888,37.134093872267215
475,127.04754365720548,37.13405106649468
476,127.04782368412009,37.134014566382476
477,127.04810650323624,37.13397875481822
478,127.04839874033202,37.13395882358686
479,127.0484107258095,37.133958525433776
480,127.04869498251593,37.13398096599262
481,127.04897281862421,37.134023270252975
482,127.04924881100573,37.134069189971406
483,127.04952005392128,37.13413849248829
484,127.04979129683686,37.134207795005175
485,127.04831467787977,37.13334218384389
486,127.04834224533829,37.13357672756039
487,127.04842167663871,37.13380542430024
488,127.07214412159928,37.1313321041891
489,127.07242575156143,37.13135598297215
490,127.07270738152364,37.13137986175522
491,127.07290221299904,37.13129240770007
492,127.0729069448854,37.131064350322674
493,127.07214412159928,37.1313321041891
494,127.07218065966042,37.13155932452348
495,127.07374293398334,37.15271445582145
496,127.07402818245173,37.15270169668792
497,127.07431061074531,37.15269728615207
498,127.07459303903893,37.15269287561622
499,127.06408840353457,37.135446935818464
500,127.06434432512769,37.13554214834271
501,127.06460481280895,37.13563015676765
502,127.06487500342753,37.1357028564816
503,127.06514938385487,37.13575658409738
504,127.06542573595699,37.13580138366695
505,127.06570848687687,37.13582885909469
506,127.06599505901517,37.13583707293229
507,127.06628047349596,37.13584496399904
508,127.07450300330484,37.148797174442684
509,127.07451097953951,37.14902378927561
510,127.07451895577421,37.14925040410853
511,127.07452693200884,37.149477018941454
512,127.07453490824352,37.149703633774365
513,127.0745428844782,37.14993024860729
514,127.07626741764759,37.148750374775965
515,127.07628031811687,37.148976806111065
516,127.07629321858616,37.14920323744615
517,127.07630611905546,37.14942966878123
518,127.07631901952476,37.14965610011631
519,127.07633191999405,37.1498825314514
520,127.07657564882973,37.1569441482513
521,127.07667310516804,37.15716131356416
522,127.07737583335272,37.15742542479449
523,127.07709594320032,37.15738889399432
524,127.07685847219828,37.15726635763552
525,127.07737583335272,37.15742542479449
526,127.07730438577215,37.15720401702697
527,127.0746664242639,37.15358109261586
528,127.07465634930729,37.15335437163016
529,127.07464627435075,37.15312765064446
530,127.0746361993942,37.152900929658756
531,127.07454352257696,37.14994837779393
532,127.07455063046284,37.15017444892241
533,127.07455773834869,37.150400520050894
534,127.07456484623457,37.15062659117937
535,127.0745719541204,37.150852662307855
536,127.07457904520606,37.15107870534542
537,127.07458573308708,37.15130407420107
538,127.07459242096807,37.15152944305672
539,127.07459910884913,37.15175481191238
540,127.07460579673014,37.151980180768035
541,127.07461248461115,37.152205549623694
542,127.07461917249218,37.15243091847936
543,127.07462586037322,37.15265628733501
544,127.0746664242639,37.15358109261586
545,127.07494786374396,37.153555712512
546,127.07522930322405,37.15353033240812
547,127.07551074270408,37.153504952304246
548,127.07699457004223,37.15335817255278
549,127.07671357225254,37.153386148754834
550,127.07643257446286,37.15341412495688
551,127.07615157667314,37.15344210115892
552,127.07587057888344,37.15347007736097
553,127.07699457004223,37.15335817255278
554,127.07709439327598,37.15357112218896
555,127.07719421650972,37.153784071825115
556,127.07729403974346,37.153997021461294
557,127.0773938629772,37.15420997109746
558,127.078222664936,37.155888008814685
559,127.07811612601984,37.155678631020386
560,127.07800958710371,37.15546925322608
561,127.0779030481876,37.15525987543178
562,127.07779650927151,37.155050497637475
563,127.07769184484287,37.154840008969
564,127.07759116370028,37.15462715969296
565,127.07749048255772,37.15441431041689
566,127.08120401287243,37.154981291197856
567,127.08094023353205,37.1550618968821
568,127.08067645419165,37.15514250256635
569,127.08041267485123,37.1552231082506
570,127.08014889551086,37.15530371393485
571,127.07988430339891,37.15538397422054
572,127.07961971128701,37.155464234506226
573,127.07935511917508,37.155544494791926
574,127.07909052706312,37.15562475507762
575,127.07882593495121,37.15570501536331
576,127.07856134283924,37.155785275649
577,127.07829675072728,37.15586553593469
578,127.07875267341944,37.15898095937192
579,127.07877965576904,37.15875036001662
580,127.07877824022957,37.158523465101396
581,127.0787728587566,37.158297121026784
582,127.07876523342571,37.15807187350463
583,127.07875760809476,37.15784662598246
584,127.07874998276384,37.15762137846029
585,127.07874027473835,37.15739622695075
586,127.078730282709,37.15717108853385
587,127.07727580673992,37.15711545391996
588,127.07722191206743,37.15688810100993
589,127.07720250998536,37.15680625396232
590,127.07714154026405,37.15658435764012
591,127.07657564882973,37.1569441482513
592,127.07685058793308,37.1568836683
593,127.0771255270364,37.15682318834868
594,127.07814154431456,37.15663023137003
595,127.07786535774711,37.15668200272071
596,127.07758917117971,37.15673377407138
597,127.07731298461228,37.156785545422046
598,127.07814154431456,37.15663023137003
599,127.07824049756529,37.156845885064
600,127.07657564882973,37.1569441482513
601,127.0764936371416,37.15672058487149
602,127.07871920431006,37.15695207616036
603,127.07843349699458,37.15698016881005
604,127.07727580673992,37.15711545391996
605,127.07755623582577,37.1570820505656
606,127.07783666491156,37.15704864721123
607,127.07811709399738,37.15701524385687
608,127.078222664936,37.155888008814685
609,127.0779512942335,37.155959115982725
610,127.07767963604547,37.15602724680409
611,127.0774068279155,37.15608347223878
612,127.07713401978548,37.15613969767345
613,127.07577171922227,37.15639553552341
614,127.07605075344372,37.15635008433603
615,127.07632439854729,37.15629734357713
616,127.07659804365083,37.15624460281824
617,127.07687168875442,37.15619186205935
618,127.07701398420828,37.15616443686471
619,127.07709146753048,37.15638947205941
620,127.07814154431456,37.15663023137003
621,127.07794539774254,37.1564712012716
622,127.07775103252338,37.15631040125853
623,127.07747520554464,37.15636254824264
624,127.07719937856592,37.15641469522675
625,127.07644059534132,37.15656378654772
626,127.07671538097141,37.1565094872116
627,127.07699016660152,37.15645518787547
628,127.07737583335272,37.15742542479449
629,127.07765900973499,37.15741815142672
630,127.07794218611728,37.15741087805896
631,127.07822536249957,37.15740360469117
632,127.0783565126161,37.15724510607706
633,127.07831636214836,37.15701890536488
634,127.05713986188351,37.14256507799113
635,127.05742556726378,37.14259808387776
636,127.05771045824926,37.142594376810926
637,127.05799595126116,37.14258905205103
638,127.05828385237871,37.14257725651871
639,127.0585679228873,37.1425680363941
640,127.05885073755208,37.14256044487278
641,127.05913336750505,37.142556114617975
642,127.05942696937193,37.142574774225885
643,127.05970658275864,37.142632540845696
644,127.05997151454993,37.14254264101129
645,127.06023923271641,37.142436935882415
646,127.06049548574812,37.14253426141659
647,127.06072076826193,37.142675663311685
648,127.06095647365578,37.14280153091386
649,127.0612015369342,37.142916981830226
650,127.06144969365631,37.14302911497444
651,127.06847796201671,37.16149398619282
652,127.06838476815253,37.161275017470786
653,127.06834674166905,37.161051044016226
654,127.0683225070307,37.16082581937854
655,127.06830296637293,37.16059963647336
656,127.06828851086071,37.16037241544508
657,127.06827390683009,37.160143537455795
658,127.06825889017617,37.15991383309989
659,127.06824286660921,37.15968800344185
660,127.06822684304228,37.159462173783815
661,127.073707262673,37.15107950695158
662,127.07342525888862,37.15108710409115
663,127.0731432551042,37.151094701230726
664,127.07286124069776,37.151102197711246
665,127.07257897136215,37.151107278374575
666,127.07229670202652,37.1511123590379
667,127.0720144326909,37.15111743970122
668,127.07173216335528,37.15112252036454
669,127.07144648124408,37.15112745483425
670,127.07115321676626,37.151133224331694
671,127.06853848378904,37.14388649264695
672,127.06852766024592,37.14411379747927
673,127.0685168367028,37.14434110231159
674,127.06883024297392,37.16105605216997
675,127.0689834526138,37.16086239274047
676,127.0691382963826,37.1606709775594
677,127.06929314015137,37.16047956237832
678,127.06944891803677,37.16028773437213
679,127.06960924125973,37.16009189578965
680,127.06977578183485,37.159885950879094
681,127.07119309664095,37.15812737701751
682,127.07104225885395,37.15831938007826
683,127.07364201545928,37.14881129651507
684,127.0736490095578,37.1490382682229
685,127.07365600365637,37.149265239930756
686,127.0736629991583,37.14949218478819
687,127.07367001079996,37.14971882086597
688,127.0736770224416,37.149945456943726
689,127.07368313316074,37.15017225563318
690,127.07368916553878,37.15039906846278
691,127.07369519791688,37.15062588129239
692,127.07370123029492,37.15085269412197
693,127.073707262673,37.15107950695158
694,127.07351444324793,37.14510419995417
695,127.07350927659384,37.14487738145597
696,127.07350410993976,37.14465056295776
697,127.07349894328564,37.14442374445957
698,127.07349377663157,37.14419692596135
699,127.03346284033684,37.16059025671688
700,127.03368514274015,37.1607306856505
701,127.03391050881949,37.16087264121693
702,127.03414192895045,37.161009478154654
703,127.06063771455969,37.16383983890987
704,127.06091481874502,37.163882292960636
705,127.06119192293035,37.163924747011386
706,127.06146902711563,37.16396720106215
707,127.06229924333614,37.16409036384485
708,127.0620179775542,37.164048951963906
709,127.06173671177223,37.16400754008296
710,127.0642373611702,37.15979442156547
711,127.06451706543136,37.15982337817144
712,127.06626308195331,37.16003537123465
713,127.06451706543136,37.15982337817144
714,127.06481186030815,37.15985785026947
715,127.06509514089987,37.159895200719205
716,127.06537809808391,37.159931502278454
717,127.0656721165768,37.159968417263286
718,127.06595917032783,37.16000065260934
719,127.0644685234245,37.162109839600696
720,127.0644151628822,37.162335953137024
721,127.06436256256693,37.16255825937226
722,127.06431006591906,37.16278004643009
723,127.06425756927116,37.16300183348793
724,127.06420507262324,37.16322362054576
725,127.06415257597534,37.163445407603575
726,127.06410007932743,37.16366719466141
727,127.06404758267954,37.16388898171925
728,127.06399508603165,37.16411076877707
729,127.06394258938371,37.164332555834896
730,127.05653878333428,37.15577479218553
731,127.05677222888616,37.15564708308568
732,127.05700109187022,37.1555138038906
733,127.05719142588056,37.155338489018796
734,127.05736616888358,37.15515941116026
735,127.05754091188656,37.15498033330171
736,127.05771565488956,37.15480125544316
737,127.05788938060526,37.15462127051767
738,127.05804455735122,37.15441956078108
739,127.0581626878202,37.154190474088175
740,127.05820258598965,37.153953072651724
741,127.05819162277729,37.15372752790614
742,127.05817597054363,37.153499679777106
743,127.05815849480169,37.15327093588781
744,127.0581416366674,37.153040528156154
745,127.0581153044474,37.15280597048938
746,127.05807159845448,37.15258135206961
747,127.05862664394972,37.151497022406026
748,127.05839603501691,37.15162844875345
749,127.05815805201559,37.151752617970594
750,127.0579117875038,37.15186671891453
751,127.06850326932859,37.14897411321037
752,127.0683458883194,37.148984986731726
753,127.06805475148232,37.14900416054079
754,127.06777265031396,37.14902197276409
755,127.0674888356003,37.149042945724936
756,127.06720245056864,37.149068659792135
757,127.0669164836483,37.14909659136431
758,127.06663081295143,37.14912614980946
759,127.06634563790277,37.14915843621363
760,127.07633295203158,37.14990064595821
761,127.07662081800913,37.14990329962099
762,127.07680170581892,37.150037517209675
763,127.0527107806753,37.14444045063333
764,127.05276580209913,37.1446679193644
765,127.0527670951332,37.144894771577896
766,127.05276838816721,37.1451216237914
767,127.05276968120128,37.14534847600489
768,127.0527709742353,37.14557532821839
769,127.0527722672694,37.14580218043188
770,127.06171163895227,37.144103623541405
771,127.06142779127913,37.14410323666871
772,127.06114394360591,37.144102849796006
773,127.06206692619509,37.148068501160175
774,127.06203615190859,37.14784106047362
775,127.06201316087366,37.147615210288045
776,127.06199383254535,37.14739010857353
777,127.06197450421708,37.14716500685899
